OBJECTID,ISO,past.mean.perc,crop.mean.perc,land.conf,land.conf.norm
39068,COD,0,0.000136364,0,0
39069,COD,0,0.00015493,0,0
39070,COD,0,0,0,0
39071,COD,0.0914,0.062378948,0.0057,0.0228
39072,COD,0,0.00053125,0,0
39073,COD,0,0.000730909,0,0
39074,COD,0,0.000125,0,0
39075,COD,0,0.002972067,0,0
39076,COD,0.038234043,0.02843617,0.0011,0.0044
39077,COD,0.009790322,0.034763441,0.0003,0.0012
39078,COD,0.0057,0.00725,0,0
39079,COD,0,0.001985743,0,0
39080,COD,0,0,0,0
39081,COD,0,0.000661972,0,0
39082,COD,0,0.000412766,0,0
39083,COD,0,0.003555556,0,0
39084,COD,0,0.000273504,0,0
39085,COD,0,2.94E-05,0,0
39086,COD,0.00022,0.00038,0,0
39087,COD,0,0.002616725,0,0
39088,COD,0,0.000149425,0,0
39089,COD,0.100919355,0.087064516,0.0088,0.0352
39090,COD,0,1.88E-05,0,0
39091,COD,0.232000003,0.149777777,0.0347,0.1388
39092,COD,0,0.000977273,0,0
39093,COD,0,6.10E-05,0,0
39094,COD,0.005518072,0.000951807,0,0
39095,COD,0.007175,0.028525,0.0002,0.0008
39096,COD,0,0.000976744,0,0
39097,COD,0.000465447,0.00097561,0,0
39098,COD,0.059262798,0.009552901,0.0006,0.0024
39099,COD,0.036203704,0.070148148,0.0025,0.01
39100,COD,0.025792793,0.005067568,0.0001,0.0004
39101,COD,0.001566667,0.003833333,0,0
39102,COD,0.003710963,0.005255814,0,0
39103,COD,0.025010309,0.008068729,0.0002,0.0008
39104,COD,0.084682927,0.019853659,0.0017,0.0068
39105,COD,0.10159542,0.074549618,0.0076,0.0304
39106,COD,0.017657609,0.054570652,0.001,0.004
39107,COD,0.04220354,0.005141593,0.0002,0.0008
39108,COD,0.222430302,0.158086869,0.0352,0.1408
39109,COD,0.030219178,0.049063927,0.0015,0.006
39110,COD,0.00827459,0.007590164,0.0001,0.0004
39111,COD,0.044044871,0.014923077,0.0007,0.0028
39112,COD,0.250617887,0.035130081,0.0088,0.0352
39113,COD,0.031823529,0.085988235,0.0027,0.0108
39114,COD,0.032807909,0.05441808,0.0018,0.0072
39115,COD,0.0408625,0.039279167,0.0016,0.0064
39116,COD,0.317348838,0.05872093,0.0186,0.0744
39117,COD,0.039999999,0.017333333,0.0007,0.0028
39118,COD,0.227843137,0.175058822,0.0399,0.1596
39119,COD,0.149987013,0.007123377,0.0011,0.0044
39120,COD,0.102140243,0.031554878,0.0032,0.0128
39121,COD,0.03770229,0.003541985,0.0001,0.0004
39122,COD,0.021268116,0.006101449,0.0001,0.0004
39123,COD,0.181,0.02375,0.0043,0.0172
39124,COD,0.030960674,0.014921348,0.0005,0.002
39125,COD,0.084573333,0.001373333,0.0001,0.0004
39126,COD,0.097227273,0.018745455,0.0018,0.0072
39127,COD,0.145065217,0.029739131,0.0043,0.0172
39128,COD,0.00962963,0.003259259,0,0
39129,COD,0.033,0.005842105,0.0002,0.0008
39130,COD,0.01218,0.00217,0,0
39131,COD,0.1375,0.028783333,0.004,0.016
39132,COD,0.080136363,0.041977273,0.0034,0.0136
39133,COD,0.093740741,0.00437037,0.0004,0.0016
39134,COD,0.165640002,0.0158,0.0026,0.0104
39135,COD,0.093581968,0.019573771,0.0018,0.0072
39136,COD,0.041281879,0.020436242,0.0008,0.0032
39137,COD,0.075272727,0.151073863,0.0114,0.0456
39138,COD,0.134985782,0.064023697,0.0086,0.0344
39139,COD,0.223750005,0.00075,0.0002,0.0008
39140,COD,0.108260189,0.068172414,0.0074,0.0296
39141,COD,0.0477,0.0124,0.0006,0.0024
39142,COD,0.102518988,0.00843038,0.0009,0.0036
39143,COD,0.159450332,0.06018212,0.0096,0.0384
39144,COD,0.16026543,0.178018518,0.0285,0.114
39145,COD,0.178228724,0.093553192,0.0167,0.0668
39146,COD,0.290936507,0.098587302,0.0287,0.1148
39147,COD,0.072660959,0.112592466,0.0082,0.0328
39148,COD,0.186349754,0.092615764,0.0173,0.0692
39149,COD,0.255975695,0.085649306,0.0219,0.0876
39150,COD,0.151192771,0.145819277,0.022,0.088
39151,COD,0.311007194,0.102845324,0.032,0.128
39152,COD,0.179140969,0.097933921,0.0175,0.07
39153,COD,0.121653722,0.083313916,0.0101,0.0404
39154,COD,0.131888524,0.06582623,0.0087,0.0348
39155,COD,0.186241379,0.07632567,0.0142,0.0568
39156,COD,0.392162161,0.143585586,0.0563,0.2252
39157,COD,0.338399994,0.068700001,0.0232,0.0928
39158,COD,0.226646826,0.037599206,0.0085,0.034
39407,DJI,0.264933335,0.001533333,0.0004,0.0016
39408,DJI,0.206761905,0.001333333,0.0003,0.0012
39409,DJI,0.337999997,0,0,0
39410,DJI,0.347777775,0.006111111,0.0021,0.0084
39411,DJI,0.181346938,0,0,0
39412,DJI,0.201800001,0,0,0
39413,DJI,0.593560001,0,0,0
39414,DJI,0.264086953,0,0,0
39415,DJI,0.296842105,0,0,0
39416,DJI,0.341555555,0,0,0
39417,DJI,0.242239999,0,0,0
40645,EGY,0.08075,0,0,0
40646,EGY,0.041039474,0.041815789,0.0017,0.0068
40647,EGY,0.049418879,0,0,0
40648,EGY,0.017265306,0.707734691,0.0122,0.0488
40649,EGY,0.013652174,0.759108687,0.0104,0.0416
40650,EGY,0.049450617,0.297111111,0.0147,0.0588
40651,EGY,0.005375,0.688125009,0.0037,0.0148
40652,EGY,0.044985714,0.486857142,0.0219,0.0876
40653,EGY,0.008489171,0.000774011,0,0
40654,EGY,0.040935484,0.280096773,0.0115,0.046
40655,EGY,0.043752747,0.00057967,0,0
40656,EGY,0.001071429,0.793749994,0.0009,0.0036
40657,EGY,0.025212121,0.421090908,0.0106,0.0424
40658,EGY,0.02321739,0.71282609,0.0165,0.066
40659,EGY,0.029,0.4205,0.0122,0.0488
40660,EGY,0.013191489,0,0,0
40661,EGY,0.036589537,0.006907445,0.0003,0.0012
40662,EGY,0.133509091,0.000336364,0,0
40663,EGY,0.006707317,0.173134148,0.0012,0.0048
40664,EGY,0.003904762,0.176999999,0.0007,0.0028
40665,EGY,0.004018939,0.082113636,0.0003,0.0012
40666,EGY,0.001148269,0.001797737,0,0
40667,EGY,0.03151754,0.000216856,0,0
40668,EGY,0.025742857,0.361885715,0.0093,0.0372
40669,EGY,0.01762,0.193260002,0.0034,0.0136
40670,EGY,0.010069519,0.01257754,0.0001,0.0004
40938,GNQ,0,0.358538464,0,0
40939,GNQ,0,0.104499998,0,0
40940,GNQ,0,0.139444444,0,0
40941,GNQ,0,0.02765625,0,0
40942,GNQ,0,0.032941176,0,0
40943,GNQ,0.032594937,0.088721518,0.0029,0.0116
40945,ERI,0.097758064,0.000709677,0.0001,0.0004
40946,ERI,0.122181819,0,0,0
40947,ERI,0.817000002,0.049750001,0.0406,0.1624
40948,ERI,0.812157896,0.029315789,0.0238,0.0952
40949,ERI,0.633374996,0.091375,0.0579,0.2316
40950,ERI,0.693199971,0.069064955,0.0479,0.1916
40951,ERI,0,0,0,0
40952,ERI,0.42005,0.147999998,0.0622,0.2488
40953,ERI,0.809249997,0.0695,0.0562,0.2248
40954,ERI,0.408689321,0.005097087,0.0021,0.0084
40955,ERI,0.769084615,0,0,0
40956,ERI,0.672243902,0.014634146,0.0098,0.0392
40957,ERI,0.722580644,0.018322581,0.0132,0.0528
40958,ERI,0.772642857,0.011857143,0.0092,0.0368
40959,ERI,0.4796,0.004847059,0.0023,0.0092
40960,ERI,0.829121952,0.001219512,0.001,0.004
40961,ERI,0.759923075,0.008384615,0.0064,0.0256
40962,ERI,0.689857147,0.085857142,0.0592,0.2368
40963,ERI,0.704673914,0.001717391,0.0012,0.0048
40964,ERI,0.438407409,0.027407408,0.012,0.048
40965,ERI,0.56606667,0.0598,0.0339,0.1356
40966,ERI,0.723714288,0.001714286,0.0012,0.0048
40967,ERI,0.503300001,0.068499999,0.0345,0.138
40968,ERI,0.517999997,0.01,0.0052,0.0208
40969,ERI,0.642249994,0.158499999,0.1018,0.4072
40970,ERI,0.486566666,0.0647,0.0315,0.126
40971,ERI,0.786900006,0.089700001,0.0706,0.2824
40972,ERI,0.802749991,0.079249999,0.0636,0.2544
40973,ERI,0.764090909,0.047909091,0.0366,0.1464
40974,ERI,0.776388894,0.030222222,0.0235,0.094
40975,ERI,0.704222217,0.091666666,0.0646,0.2584
40976,ERI,0.489500001,0.123500001,0.0605,0.242
40977,ERI,0.78071429,0.106928572,0.0835,0.334
40978,ERI,0.591500007,0.130500001,0.0772,0.3088
40979,ERI,0.828511115,0.111688889,0.0925,0.37
40980,ERI,0.634444444,0.168222219,0.1067,0.4268
40981,ERI,0.663545455,0.125636362,0.0834,0.3336
40982,ERI,0.861600006,0.106400001,0.0917,0.3668
40983,ERI,0.786333329,0.055000001,0.0432,0.1728
40984,ERI,0.6649375,0.105187499,0.0699,0.2796
40985,ERI,0.65737097,0.192806451,0.1267,0.5068
40986,ERI,0.609886791,0.212905661,0.1298,0.5192
40987,ERI,0.444295775,0.005985915,0.0027,0.0108
40988,ERI,0.489090909,0.116181819,0.0568,0.2272
40989,ERI,0.504357139,0.126785715,0.0639,0.2556
40990,ERI,0.360199994,0.112600002,0.0406,0.1624
40991,ERI,0.25535065,0,0,0
40992,ERI,0.60577778,0.225777776,0.1368,0.5472
40993,ERI,0.668499999,0.1422,0.0951,0.3804
40994,ERI,0.756714289,0.166,0.1256,0.5024
45680,ETH,0.032,0.440789475,0.0141,0.0564
45681,ETH,0.335250005,0.063,0.0211,0.0844
45682,ETH,0.236147058,0.019705882,0.0047,0.0188
45683,ETH,0.031333333,0.001333333,0,0
45684,ETH,0.040818182,0.488909087,0.02,0.08
45685,ETH,0.326181819,0.113363637,0.037,0.148
45686,ETH,0.03752381,0.19847619,0.0074,0.0296
45687,ETH,0.0578125,0.274687498,0.0159,0.0636
45688,ETH,0.323723078,0.051615384,0.0167,0.0668
45689,ETH,0.177847223,0.001041667,0.0002,0.0008
45690,ETH,0.480517856,0.013803571,0.0066,0.0264
45691,ETH,0.0575,0.276200002,0.0159,0.0636
45692,ETH,0.379709094,0.013345455,0.0051,0.0204
45693,ETH,0.09375862,0.170206898,0.016,0.064
45694,ETH,0.060166668,0.378833336,0.0228,0.0912
45695,ETH,0.295812504,0,0,0
45696,ETH,0.03311462,0.23183687,0.0077,0.0308
45697,ETH,0.053461539,0.237384615,0.0127,0.0508
45698,ETH,0.0078,0.173399999,0.0014,0.0056
45699,ETH,0.034,0.292285712,0.0099,0.0396
45700,ETH,0.033142857,0.128714286,0.0043,0.0172
45701,ETH,0.123851852,0.042370371,0.0052,0.0208
45702,ETH,0.054703703,0.065074074,0.0036,0.0144
45703,ETH,0.63653846,0.000538462,0.0003,0.0012
45704,ETH,0.015125,0.121375,0.0018,0.0072
45705,ETH,0.0086,0.0126,0.0001,0.0004
45706,ETH,0.267744681,0.120851064,0.0324,0.1296
45707,ETH,0.024384615,0.001307692,0,0
45708,ETH,0.004333333,0.59966668,0.0026,0.0104
45709,ETH,0.174254544,0.002763636,0.0005,0.002
45710,ETH,0.109650001,0.0428,0.0047,0.0188
45711,ETH,0.151833336,0.279166664,0.0424,0.1696
45712,ETH,0.137705882,0.289705881,0.0399,0.1596
45713,ETH,0.317545457,0.003909091,0.0012,0.0048
45714,ETH,0.415889999,0.02883,0.012,0.048
45715,ETH,0.532553571,0.039089285,0.0208,0.0832
45716,ETH,0.368254903,0.060843137,0.0224,0.0896
45717,ETH,0.045950001,0.02585,0.0012,0.0048
45718,ETH,0,0.002,0,0
45719,ETH,0.027666667,0.585333327,0.0162,0.0648
45720,ETH,0.051787878,0.020333333,0.0011,0.0044
45721,ETH,0.021678572,0.028535714,0.0006,0.0024
45722,ETH,0.0535,0.378249995,0.0202,0.0808
45723,ETH,0.04825,0.316375002,0.0153,0.0612
45724,ETH,0.048266667,0.304333333,0.0147,0.0588
45725,ETH,0.030545454,0.031727273,0.001,0.004
45726,ETH,0.201692309,0.115076922,0.0232,0.0928
45727,ETH,0.024666667,0.044466667,0.0011,0.0044
45728,ETH,0.486480769,0.072307692,0.0352,0.1408
45729,ETH,0.0225,0.271999999,0.0061,0.0244
45730,ETH,0.186764706,0.253529412,0.0474,0.1896
45731,ETH,0.234414633,0.212121951,0.0497,0.1988
45732,ETH,0.035470588,0.211470591,0.0075,0.03
45733,ETH,0.0389375,0.2255,0.0088,0.0352
45734,ETH,0.137928573,0.313857143,0.0433,0.1732
45735,ETH,0.047124999,0.023062501,0.0011,0.0044
45736,ETH,0.022307692,0.295615385,0.0066,0.0264
45737,ETH,0.086583334,0.209499999,0.0181,0.0724
45738,ETH,0.0848125,0.0660625,0.0056,0.0224
45739,ETH,0.0587,0.335700002,0.0197,0.0788
45740,ETH,0.0425,0.189500004,0.0081,0.0324
45741,ETH,0.003857143,0.042428572,0.0002,0.0008
45742,ETH,0.100666666,0.090533332,0.0091,0.0364
45743,ETH,0.013125,0.013875,0.0002,0.0008
45744,ETH,0.0672,0.239750002,0.0161,0.0644
45745,ETH,0.016444445,0.236444445,0.0039,0.0156
45746,ETH,0.092392857,0.197928571,0.0183,0.0732
45747,ETH,0.292702704,0.08272973,0.0242,0.0968
45748,ETH,0.023761904,0.414047619,0.0098,0.0392
45749,ETH,0.041054794,0.075438357,0.0031,0.0124
45750,ETH,0.003210526,0,0,0
45751,ETH,0.145000002,0.135076925,0.0196,0.0784
45752,ETH,0.015073192,0.572628024,0.0086,0.0344
45753,ETH,0.041833333,0.391500001,0.0164,0.0656
45754,ETH,0.012,0.227399999,0.0027,0.0108
45755,ETH,0.034012385,0.243193186,0.0083,0.0332
45756,ETH,0.08131579,0.218736843,0.0178,0.0712
45757,ETH,0.062,0.461499993,0.0286,0.1144
45758,ETH,0.249760868,0.007695652,0.0019,0.0076
45759,ETH,0.124888889,0.119222221,0.0149,0.0596
45760,ETH,0.056625,0.333000002,0.0189,0.0756
45761,ETH,0.11738889,0.252666668,0.0297,0.1188
45762,ETH,0.111333333,0.108555557,0.0121,0.0484
45763,ETH,0.652444432,0.023222222,0.0152,0.0608
45764,ETH,0.058040816,0.047479592,0.0028,0.0112
45765,ETH,0.11336,0.11696,0.0133,0.0532
45766,ETH,0.157466668,0.373000003,0.0587,0.2348
45767,ETH,0.074857143,0.187714285,0.0141,0.0564
45768,ETH,0.301428571,0.273071431,0.0823,0.3292
45769,ETH,0.118163082,0.43673986,0.0516,0.2064
45770,ETH,0.171136363,0.413,0.0707,0.2828
45771,ETH,0.261250002,0.164916669,0.0431,0.1724
45772,ETH,0.0125,0,0,0
45773,ETH,0.079519999,0.2152,0.0171,0.0684
45774,ETH,0.044733333,0.0102,0.0005,0.002
45775,ETH,0.051578948,0.234052633,0.0121,0.0484
45776,ETH,0.041,0.393999994,0.0162,0.0648
45777,ETH,0.014444444,0.052444445,0.0008,0.0032
45778,ETH,0.183250001,0.170500003,0.0312,0.1248
45779,ETH,0.013846154,0.038153847,0.0005,0.002
45780,ETH,0.162142857,0.206999999,0.0336,0.1344
45781,ETH,0.0921,0.223499997,0.0206,0.0824
45782,ETH,0.0573,0.249700002,0.0143,0.0572
45783,ETH,0.028200001,0.1667,0.0047,0.0188
45784,ETH,0.012888889,0.312166666,0.004,0.016
45785,ETH,0.024714286,0.060607142,0.0015,0.006
45786,ETH,0.017142857,0.105357145,0.0018,0.0072
45787,ETH,0.081142859,0.237571427,0.0193,0.0772
45788,ETH,0.151764708,0.264411766,0.0401,0.1604
45789,ETH,0.241785712,0.325714285,0.0788,0.3152
45790,ETH,0.286630769,0.072492307,0.0208,0.0832
45791,ETH,0.366379032,0.061596774,0.0226,0.0904
45792,ETH,0.234857142,0.175571427,0.0412,0.1648
45793,ETH,0.309,0.234200001,0.0724,0.2896
45794,ETH,0.092333333,0.262444448,0.0242,0.0968
45795,ETH,0.012583334,0.131916667,0.0017,0.0068
45796,ETH,0.049,0.022708333,0.0011,0.0044
45797,ETH,0.389999999,0.072622951,0.0283,0.1132
45798,ETH,0.298725489,0.177588237,0.0531,0.2124
45799,ETH,0.004416667,0,0,0
45800,ETH,0.140857143,0.116785714,0.0165,0.066
45801,ETH,0.072333335,0.108888889,0.0079,0.0316
45802,ETH,0.275857143,0.090999999,0.0251,0.1004
45803,ETH,0.351350001,0.172350002,0.0606,0.2424
45804,ETH,0.381125001,0.0980625,0.0374,0.1496
45805,ETH,0.010181818,0.016454545,0.0002,0.0008
45806,ETH,0.03215,0.047449999,0.0015,0.006
45807,ETH,0.0258,0.036600001,0.0009,0.0036
45808,ETH,0.045142858,0.123785714,0.0056,0.0224
45809,ETH,0.019444445,0.070888889,0.0014,0.0056
45810,ETH,0.025875,0.086625002,0.0022,0.0088
45811,ETH,0.047272727,0.097818183,0.0046,0.0184
45812,ETH,0.222333335,0.296000002,0.0658,0.2632
45813,ETH,0.017714286,0.026428571,0.0005,0.002
45814,ETH,0.067000001,0.211333333,0.0142,0.0568
45815,ETH,0.081058824,0.262176472,0.0213,0.0852
45816,ETH,0.018176471,0.012411765,0.0002,0.0008
45817,ETH,0.231666666,0.030375,0.007,0.028
45818,ETH,0.006142857,0.234285716,0.0014,0.0056
45819,ETH,0.025800001,0.014,0.0004,0.0016
45820,ETH,0.031,0.188699999,0.0058,0.0232
45821,ETH,0.033818182,0.059681818,0.002,0.008
45822,ETH,0.2066,0.161514287,0.0334,0.1336
45823,ETH,0.17325,0.000458333,0.0001,0.0004
45824,ETH,0.271174999,0.0165,0.0045,0.018
45825,ETH,0.338999997,0.261866669,0.0888,0.3552
45826,ETH,0.130702702,0.246216215,0.0322,0.1288
45827,ETH,0.085222222,0.206972224,0.0176,0.0704
45828,ETH,0.088045977,0.007689655,0.0007,0.0028
45829,ETH,0.101444447,0.344444447,0.0349,0.1396
45830,ETH,0.052612903,0.001677419,0.0001,0.0004
45831,ETH,0.261292682,0.286097561,0.0748,0.2992
45832,ETH,0.223,0.303954545,0.0678,0.2712
45833,ETH,0.317066666,0.260266666,0.0825,0.33
45834,ETH,0.50944445,0.035444445,0.0181,0.0724
45835,ETH,0.281444444,0.296888885,0.0836,0.3344
45836,ETH,0.371189189,0.064135135,0.0238,0.0952
45837,ETH,0.27509091,0.271545457,0.0747,0.2988
45838,ETH,0.148571427,0.372285716,0.0553,0.2212
45839,ETH,0.108375001,0.387874997,0.042,0.168
45840,ETH,0.123888888,0.445111106,0.0551,0.2204
45841,ETH,0.054125,0.398500003,0.0216,0.0864
45842,ETH,0.285000001,0.271625001,0.0774,0.3096
45843,ETH,0.107407407,0.237666669,0.0255,0.102
45844,ETH,0.225000001,0.354500002,0.0798,0.3192
45845,ETH,0.324062502,0.273875002,0.0888,0.3552
45846,ETH,0.158711538,0.109519231,0.0174,0.0696
45847,ETH,0.201545453,0.279090909,0.0562,0.2248
45848,ETH,0.176090908,0.346181821,0.061,0.244
45849,ETH,0.243666665,0.015777778,0.0038,0.0152
45850,ETH,0.145636365,0.360818184,0.0525,0.21
45851,ETH,0.260388887,0.384388889,0.1001,0.4004
45852,ETH,0.174774195,0.125548387,0.0219,0.0876
45853,ETH,0.10090909,0.474454544,0.0479,0.1916
45854,ETH,0.105019231,0,0,0
45855,ETH,0.21982353,0.103058822,0.0227,0.0908
45856,ETH,0.033473685,0.24231579,0.0081,0.0324
45857,ETH,0.150066667,0.153333334,0.023,0.092
45858,ETH,0.132347829,0.309652171,0.041,0.164
45859,ETH,0.087,0.140090911,0.0122,0.0488
45860,ETH,0.095625,0.208812502,0.02,0.08
45861,ETH,0.170897436,0.124512821,0.0213,0.0852
45862,ETH,0.241799999,0.09696,0.0234,0.0936
45863,ETH,0.011020833,0.012166667,0.0001,0.0004
45864,ETH,0.086299999,0.247999999,0.0214,0.0856
45865,ETH,0.295600001,0.033133333,0.0098,0.0392
45866,ETH,0.081,0.171192307,0.0139,0.0556
45867,ETH,0.024,0.268166669,0.0064,0.0256
45868,ETH,0.037888889,0.248333332,0.0094,0.0376
45869,ETH,0.0152,0.094,0.0014,0.0056
45870,ETH,0.036166667,0.242166666,0.0088,0.0352
45871,ETH,0.203800001,0.205750001,0.0419,0.1676
45872,ETH,0.14259375,0.149625,0.0213,0.0852
45873,ETH,0.044215054,0.063612903,0.0028,0.0112
45874,ETH,0.029923077,0.219384618,0.0066,0.0264
45875,ETH,0.188660195,0.012252427,0.0023,0.0092
45876,ETH,0.056562499,0.310249999,0.0175,0.07
45877,ETH,0.155500002,0.268500008,0.0418,0.1672
45878,ETH,0.087784314,0.064205882,0.0056,0.0224
45879,ETH,0.031214287,0.282285713,0.0088,0.0352
45880,ETH,0.039785715,0.397000006,0.0158,0.0632
45881,ETH,0.073833333,0.246666665,0.0182,0.0728
45882,ETH,0.084916668,0.238999997,0.0203,0.0812
45883,ETH,0.408120008,0.00776,0.0032,0.0128
45884,ETH,0.06695,0.222499999,0.0149,0.0596
45885,ETH,0.014867085,0.29473531,0.0044,0.0176
45886,ETH,0.03485,0.1963,0.0068,0.0272
45887,ETH,0.068000004,0.061999999,0.0042,0.0168
45888,ETH,0.214833334,0.083888889,0.018,0.072
45889,ETH,0.127259259,0.19611111,0.025,0.1
45890,ETH,0.0072,0.186599999,0.0013,0.0052
45891,ETH,0.036583333,0.185833334,0.0068,0.0272
45892,ETH,0.018595745,0.009340425,0.0002,0.0008
45893,ETH,0.046714286,0.216642858,0.0101,0.0404
45894,ETH,0.036375,0.274124999,0.01,0.04
45895,ETH,0.317999999,0.029611111,0.0094,0.0376
45896,ETH,0.129271664,0.254361098,0.0329,0.1316
45897,ETH,0.044933334,0.105266666,0.0047,0.0188
45898,ETH,0.0254,0.224000001,0.0057,0.0228
45899,ETH,0.015722222,0.132722222,0.0021,0.0084
45900,ETH,0.011,0.031142858,0.0003,0.0012
45901,ETH,0.017333333,0.272555558,0.0047,0.0188
45902,ETH,0.037181819,0.111999999,0.0042,0.0168
45903,ETH,0.047749999,0.329187496,0.0157,0.0628
45904,ETH,0.0276875,0.134375002,0.0037,0.0148
45905,ETH,0.057071429,0.202250001,0.0115,0.046
45906,ETH,0.2465,0.107666665,0.0265,0.106
45907,ETH,0.028341463,0.004439024,0.0001,0.0004
45908,ETH,0.081111112,0.278222221,0.0226,0.0904
45909,ETH,0.050333335,0.285999998,0.0144,0.0576
45910,ETH,0.382225492,0.189754902,0.0725,0.29
45911,ETH,0.067285714,0.131857144,0.0089,0.0356
45912,ETH,0,0.042307693,0,0
45913,ETH,0.033756757,0.021486487,0.0007,0.0028
45914,ETH,0.016520207,0.283988047,0.0047,0.0188
45915,ETH,0.013166667,0.262083331,0.0035,0.014
45916,ETH,0.0378,0.117500001,0.0044,0.0176
45917,ETH,0.054266666,0.189866667,0.0103,0.0412
45918,ETH,0.064714287,0.1945,0.0126,0.0504
45919,ETH,0.398673913,0.048021739,0.0191,0.0764
45920,ETH,0.030428571,0.422857146,0.0129,0.0516
45921,ETH,0.027714286,0.023642857,0.0007,0.0028
45922,ETH,0.025272727,0.28890909,0.0073,0.0292
45923,ETH,0.201764706,0.030235294,0.0061,0.0244
45924,ETH,0.032,0.306666669,0.0098,0.0392
45925,ETH,0.546828571,0.008723809,0.0048,0.0192
45926,ETH,0.051699999,0.267450002,0.0138,0.0552
45927,ETH,0.062933333,0.323333334,0.0203,0.0812
45928,ETH,0.03325,0.462375002,0.0154,0.0616
45929,ETH,0.043083334,0.140791666,0.0061,0.0244
45930,ETH,0.037400001,0.315599999,0.0118,0.0472
45931,ETH,0.028928572,0.452428573,0.0131,0.0524
45932,ETH,0.051454547,0.217636364,0.0112,0.0448
45933,ETH,0.257230771,0.205153847,0.0528,0.2112
45934,ETH,0.314846158,0.157615383,0.0496,0.1984
45935,ETH,0.021466667,0.385666662,0.0083,0.0332
45936,ETH,0.054235294,0.309882355,0.0168,0.0672
45937,ETH,0.068095238,0.335904762,0.0229,0.0916
45938,ETH,0.084777779,0.222111114,0.0188,0.0752
45939,ETH,0.033400001,0.01435,0.0005,0.002
45940,ETH,0.011142857,0.691714287,0.0077,0.0308
45941,ETH,0.093710527,0.086552631,0.0081,0.0324
45942,ETH,0.280111116,0.041,0.0115,0.046
45943,ETH,0.072,0.039944445,0.0029,0.0116
45944,ETH,0.096444445,0.320555559,0.0309,0.1236
45945,ETH,0.018637746,0.409402312,0.0076,0.0304
45946,ETH,0.0646,0.374900004,0.0242,0.0968
45947,ETH,0.072625002,0.234750002,0.017,0.068
45948,ETH,0.078818182,0.004545455,0.0004,0.0016
45949,ETH,0.044333333,0.337166667,0.0149,0.0596
45950,ETH,0.021310345,0.004965517,0.0001,0.0004
45951,ETH,0.029538461,0.020307693,0.0006,0.0024
45952,ETH,0.035916666,0.358083333,0.0129,0.0516
45953,ETH,0.309958334,0.055625,0.0172,0.0688
45954,ETH,0.080933334,0.184333334,0.0149,0.0596
45955,ETH,0.411347826,0.138565217,0.057,0.228
45956,ETH,0.023300001,0.428999996,0.01,0.04
45957,ETH,0.0208,0.537599996,0.0112,0.0448
45958,ETH,0.296115382,0.074384616,0.022,0.088
45959,ETH,0.400529414,0.039470588,0.0158,0.0632
45960,ETH,0.0849375,0.231687502,0.0197,0.0788
45961,ETH,0.157533333,0.225866664,0.0356,0.1424
45962,ETH,0.016222223,0.309999996,0.005,0.02
45963,ETH,0.033666667,0.041533333,0.0014,0.0056
45964,ETH,0.085619047,0.120285715,0.0103,0.0412
45965,ETH,0.080000001,0.281249996,0.0225,0.09
45966,ETH,0.074344828,0.034413793,0.0026,0.0104
45967,ETH,0.046000001,0.365500003,0.0168,0.0672
45968,ETH,0.338184214,0.121394737,0.0411,0.1644
45969,ETH,0.084999999,0.244375002,0.0208,0.0832
45970,ETH,0.321306123,0.21422449,0.0688,0.2752
45971,ETH,0.046827586,0.112000001,0.0052,0.0208
45972,ETH,0.074142857,0.335214286,0.0249,0.0996
45973,ETH,0.052714286,0.060285715,0.0032,0.0128
45974,ETH,0.089428573,0.077095238,0.0069,0.0276
45975,ETH,0.020083333,0.613083338,0.0123,0.0492
45976,ETH,0.120666668,0.132333335,0.016,0.064
45977,ETH,0.007166667,0.004833333,0,0
45978,ETH,0.241333333,0.160916666,0.0388,0.1552
45979,ETH,0.148714287,0.217000003,0.0323,0.1292
45980,ETH,0.082714287,0.277000005,0.0229,0.0916
45981,ETH,0.481500005,0.068272728,0.0329,0.1316
45982,ETH,0.094733334,0.156933333,0.0149,0.0596
45983,ETH,0.079125,0.293625001,0.0232,0.0928
45984,ETH,0.268916668,0.199055555,0.0535,0.214
45985,ETH,0.223166669,0.180333331,0.0402,0.1608
45986,ETH,0.033909092,0.105545454,0.0036,0.0144
45987,ETH,0.013556024,0.22696071,0.0031,0.0124
45988,ETH,0.021416667,0.2535,0.0054,0.0216
45989,ETH,0.095709678,0.020741936,0.002,0.008
45990,ETH,0.195166672,0.213166664,0.0416,0.1664
45991,ETH,0.0365,0.292428571,0.0107,0.0428
45992,ETH,0.024666667,0.088266667,0.0022,0.0088
45993,ETH,0.312000002,0.235099998,0.0734,0.2936
45994,ETH,0.201000002,0.35857143,0.0721,0.2884
45995,ETH,0.026812501,0.188687502,0.0051,0.0204
45996,ETH,0.010555556,0.027555555,0.0003,0.0012
45997,ETH,0.0609,0.277599999,0.0169,0.0676
45998,ETH,0.067666667,0.239777779,0.0162,0.0648
45999,ETH,0.343800003,0.17575,0.0604,0.2416
46000,ETH,0.005375,0.091875001,0.0005,0.002
46001,ETH,0.344352939,0.151882352,0.0523,0.2092
46002,ETH,0.233000001,0.170666667,0.0398,0.1592
46003,ETH,0.200578948,0.181789473,0.0365,0.146
46004,ETH,0.352799995,0.1278,0.0451,0.1804
46005,ETH,0.2535625,0.210062499,0.0533,0.2132
46006,ETH,0.277021737,0.083586957,0.0232,0.0928
46007,ETH,0.175666667,0.066933334,0.0118,0.0472
