OBJECTID,ISO,flood.freq.mean,drought.freq.mean
189271,TZA,4,9
189272,TZA,0,8
189273,TZA,1,0
189274,TZA,1.75,9
189275,TZA,0,8
189276,TZA,4,9
189277,TZA,0,8
189278,TZA,0,8
189279,TZA,0,8
189280,TZA,1,0
189281,TZA,4,9
189282,TZA,4,9
189283,TZA,0.983193277,0
189284,TZA,1,9
189285,TZA,3.842105263,9
189286,TZA,1.339622642,7.894736842
189287,TZA,4,9
189288,TZA,0,8
189289,TZA,1,9
189290,TZA,1,8
189291,TZA,0,8
189292,TZA,1.214285714,9
189293,TZA,3.220779221,9
189294,TZA,0,8
189295,TZA,0.285714286,8
189296,TZA,1,8.142857143
189297,TZA,4,9
189298,TZA,0,8
189299,TZA,1.4,9
189300,TZA,4,9
189301,TZA,4,9
189302,TZA,1,9
189303,TZA,4,9
189304,TZA,4,9
189305,TZA,1,9
189306,TZA,1,0
189307,TZA,1,0
189308,TZA,1,9
189309,TZA,4,9
189310,TZA,4,9
189311,TZA,1,8.714285714
189312,TZA,0.5,8
189313,TZA,1,0
189314,TZA,2.058823529,9
189315,TZA,1,9
189316,TZA,0,8
189317,TZA,0,1.032258065
189318,TZA,4,9
189319,TZA,1,9
189320,TZA,4,9
189321,TZA,4,9
189322,TZA,1,8
189323,TZA,2.090909091,9
189324,TZA,1,9
189325,TZA,1,0
189326,TZA,1.6,9
189327,TZA,1,9
189328,TZA,0,8
189329,TZA,1,0
189330,TZA,1,9
189331,TZA,4,9
189332,TZA,1,9
189333,TZA,0.5,8
189334,TZA,0.185203921,0
189335,TZA,0,8
189336,TZA,4,9
189337,TZA,1,9
189338,TZA,4,9
189339,TZA,3.333333333,9
189340,TZA,0.916666667,0
189341,TZA,1,0
189342,TZA,4,9
189343,TZA,1,9
189344,TZA,1,9
189345,TZA,1,9
189346,TZA,1,9
189347,TZA,1,8.421052632
189348,TZA,4,9
189349,TZA,1,9
189350,TZA,1,0
189351,TZA,3.735294118,9
189352,TZA,1,9
189353,TZA,1,0
189354,TZA,2.2,9
189355,TZA,3.911764706,9
189356,TZA,4,9
189357,TZA,4,9
189358,TZA,1,9
189359,TZA,0,8
189360,TZA,1,9
189361,TZA,1,9
189362,TZA,1,9
189363,TZA,0.833333333,0
189364,TZA,1,9
189365,TZA,4,9
189366,TZA,1,8
189367,TZA,1,8.34375
189368,TZA,4,9
189369,TZA,1,9
189370,TZA,4,9
189371,TZA,1,9
189372,TZA,4,9
189373,TZA,4,9
189374,TZA,4,9
189375,TZA,4,9
189376,TZA,4,9
189377,TZA,1,9
189378,TZA,1,9
189379,TZA,4,9
189380,TZA,1.76,9
189381,TZA,4,9
189382,TZA,4,9
189383,TZA,4,9
189384,TZA,1,9
189385,TZA,4,9
189386,TZA,4,9
189387,TZA,4,9
189388,TZA,2.636363636,9
189389,TZA,4,9
189390,TZA,4,9
189391,TZA,0.714285714,8
189392,TZA,4.428571429,9
189393,TZA,4,9
189394,TZA,4,9
189395,TZA,0.107526882,0
189396,TZA,4,9
189397,TZA,1,9
189398,TZA,4,9
189399,TZA,4,9
189400,TZA,4.857142857,9
189401,TZA,4,9
189402,TZA,4,9
189403,TZA,4,9
189404,TZA,0.455882353,0
189405,TZA,4,9
189406,TZA,4,9
189407,TZA,1,9
189408,TZA,1,9
189409,TZA,1,9
189410,TZA,5.2,9
189411,TZA,4,9
189412,TZA,1,9
189413,TZA,7,9
189414,TZA,7,9
189415,TZA,7,9
189416,TZA,5.363636364,9
189417,TZA,1,9
189418,TZA,1,9
189419,TZA,7,9
189420,TZA,7,9
189421,TZA,7,9
189422,TZA,7,9
189423,TZA,1,9
189424,TZA,7,9
189425,TZA,7,9
189426,TZA,1,0
189427,TZA,4,9
189428,TZA,7,9
189429,TZA,7,9
189430,TZA,0,0
189431,TZA,1,9
189432,TZA,6.556055473,9
189433,TZA,0,0
189434,TZA,1,9
189435,TZA,0,0
189436,TZA,0,9
189437,TZA,0,9
189438,TZA,0,9
189439,TZA,7,9
189440,TZA,1,9
189441,TZA,1,9
189442,TZA,1,9
189443,TZA,1,9
189444,TZA,5.615384615,9
189445,TZA,7,9
189446,TZA,1,9
189447,TZA,1,9
189448,TZA,7,9
189449,TZA,7,9
189450,TZA,1,9
189451,TZA,7,9
189452,TZA,7,9
189453,TZA,7,9
189454,TZA,1,9
189455,TZA,7,9
189456,TZA,0,0
189457,TZA,7,9
189458,TZA,7,9
189459,TZA,7,9
189460,TZA,7,9
189461,TZA,7,9
189462,TZA,7,9
189463,TZA,7,9
189464,TZA,1,9
189465,TZA,0.940298507,7.477941176
189466,TZA,1,9
189467,TZA,1.75,9
189468,TZA,1,9
189469,TZA,7,9
189470,TZA,7,9
189471,TZA,7,9
189472,TZA,7,9
189473,TZA,7,9
189474,TZA,7,9
189475,TZA,1,9
189476,TZA,7,9
189477,TZA,1,9
189478,TZA,7,9
189479,TZA,1.666666667,9
189480,TZA,7,9
189481,TZA,7,9
189482,TZA,7,9
189483,TZA,7,9
189484,TZA,1,9
189485,TZA,7,9
189486,TZA,7,9
189487,TZA,1,9
189488,TZA,7,9
189489,TZA,7,9
189490,TZA,7,9
189491,TZA,4,9
189492,TZA,7,9
189493,TZA,1,9
189494,TZA,1,9
189495,TZA,7,9
189496,TZA,0,0
189497,TZA,1,9
189498,TZA,7,9
189499,TZA,7,9
189500,TZA,0.703703704,0
189501,TZA,1,9
189502,TZA,7,9
189503,TZA,7,9
189504,TZA,7,9
189505,TZA,1,9
189506,TZA,7,9
189507,TZA,0.931818182,0
189508,TZA,1,9
189509,TZA,0.925,0
189510,TZA,7,9
189511,TZA,1,9
189512,TZA,0,0
189513,TZA,0,0
189514,TZA,0.488745981,9
189515,TZA,7,9
189516,TZA,7,9
189517,TZA,7,9
189518,TZA,7,9
189519,TZA,1,9
189520,TZA,1,9
189521,TZA,7,9
189522,TZA,1,9
189523,TZA,1,0
189524,TZA,1.333333333,9
189525,TZA,0,0
189526,TZA,0,0
189527,TZA,1,0
189528,TZA,0,0
189529,TZA,0.974358974,9
189530,TZA,1,9
189531,TZA,0.4375,9
189532,TZA,0.157894737,1.5
189533,TZA,0.411764706,2.842105263
189534,TZA,0.863636364,9
189535,TZA,0.386243386,7.523809524
189536,TZA,0,0
189537,TZA,1,1.5
189538,TZA,1.375,9
189539,TZA,1,9
189540,TZA,1,9
189541,TZA,1,9
189542,TZA,1,9
189543,TZA,0,9
189544,TZA,4,9
189545,TZA,1,9
189546,TZA,1,9
189547,TZA,1,2.117647059
189548,TZA,1.272727273,9
189549,TZA,0.6,1.8
189550,TZA,0,0
189551,TZA,1,9
189552,TZA,1,9
189553,TZA,1,9
189554,TZA,0,9
189555,TZA,1,9
189556,TZA,1,9
189557,TZA,1,9
189558,TZA,1,9
189559,TZA,1,9
189560,TZA,0.666666667,9
189561,TZA,4,9
189562,TZA,1,9
189563,TZA,0,9
189564,TZA,1,9
189565,TZA,0,9
189566,TZA,4,9
189567,TZA,1,5.785714286
189568,TZA,0.4,4.5
189569,TZA,0.571428571,4.5
189570,TZA,0,0
189571,TZA,1,9
189572,TZA,1,9
189573,TZA,4,9
189574,TZA,1,9
189575,TZA,1,9
189576,TZA,1,9
189577,TZA,1,9
189578,TZA,1,9
189579,TZA,1,9
189580,TZA,1,9
189581,TZA,1,9
189582,TZA,1,9
189583,TZA,1,9
189584,TZA,1,9
189585,TZA,1,9
189586,TZA,0,8.906735751
189587,TZA,1,9
189588,TZA,0,9
189589,TZA,1,9
189590,TZA,0,9
189591,TZA,1,9
189592,TZA,1,9
189593,TZA,1,9
189594,TZA,1,9
189595,TZA,0,9
189596,TZA,1,9
189597,TZA,1,9
189598,TZA,1,9
189599,TZA,4,9
189600,TZA,0,9
189601,TZA,1,9
189602,TZA,1,9
189603,TZA,4,9
189604,TZA,1,9
189605,TZA,4,9
189606,TZA,1,9
189607,TZA,1,9
189608,TZA,1,9
189609,TZA,0,9
189610,TZA,1,9
189611,TZA,1,9
189612,TZA,1,9
189613,TZA,1,9
189614,TZA,1,7.615384615
189615,TZA,4,9
189616,TZA,1,9
189617,TZA,1,9
189618,TZA,1,9
189619,TZA,1,9
189620,TZA,0,9
189621,TZA,1,9
189622,TZA,1,9
189623,TZA,1,3.209408998
189624,TZA,1,9
189625,TZA,1,5.662852693
189626,TZA,1,9
189627,TZA,1,9
189628,TZA,1,9
189629,TZA,4,9
189630,TZA,1,9
189631,TZA,1,9
189632,TZA,1,9
189633,TZA,0,9
189634,TZA,0,9
189635,TZA,0.625,9
189636,TZA,1,9
189637,TZA,1,9
189638,TZA,1,9
189639,TZA,4,9
189640,TZA,1,9
189641,TZA,4,9
189642,TZA,1,9
189643,TZA,1,9
189644,TZA,1,8.357142857
189645,TZA,0,9
189646,TZA,1,9
189647,TZA,4,9
189648,TZA,0,9
189649,TZA,1,9
189650,TZA,1,9
189651,TZA,0,9
189652,TZA,0,9
189653,TZA,0,9
189654,TZA,1,9
189655,TZA,0,9
189656,TZA,2.823529412,9
189657,TZA,1,9
189658,TZA,1,9
189659,TZA,0,9
189660,TZA,0,9
189661,TZA,0,9
189662,TZA,1,9
189663,TZA,1,9
189664,TZA,4,9
189665,TZA,1,9
189666,TZA,1,9
189667,TZA,1,9
189668,TZA,0,9
189669,TZA,0,9
189670,TZA,0,9
189671,TZA,0,9
189672,TZA,1,9
189673,TZA,0,9
189674,TZA,1,9
189675,TZA,1,9
189676,TZA,4,9
189677,TZA,1,9
189678,TZA,1,9
189679,TZA,1,9
189680,TZA,0,9
189681,TZA,1,9
189682,TZA,1,9
189683,TZA,1,9
189684,TZA,1,9
189685,TZA,0,9
189686,TZA,1,9
189687,TZA,1,9
189688,TZA,1,9
189689,TZA,1,9
189690,TZA,0,9
189691,TZA,4,9
189692,TZA,4,9
189693,TZA,1,9
189694,TZA,1,9
189695,TZA,1,9
189696,TZA,1,9
189697,TZA,4,9
189698,TZA,1,9
189699,TZA,0.138461538,9
189700,TZA,1,9
189701,TZA,1,9
189702,TZA,0,9
189703,TZA,1,9
189704,TZA,4,9
189705,TZA,1,9
189706,TZA,0,9
189707,TZA,1,9
189708,TZA,1,9
189709,TZA,1,9
189710,TZA,1,9
189711,TZA,1,9
189712,TZA,1,9
189713,TZA,1,9
189714,TZA,0,9
189715,TZA,4,9
189716,TZA,1,9
189717,TZA,1.333333333,9
189718,TZA,0,9
189719,TZA,1,9
189720,TZA,0,9
189721,TZA,4,9
189722,TZA,0,9
189723,TZA,4,9
189724,TZA,0,9
189725,TZA,0,9
189726,TZA,1,9
189727,TZA,0,9
189728,TZA,0,9
189729,TZA,4,9
189730,TZA,4,9
189731,TZA,4,9
189732,TZA,4,9
189733,TZA,0,9
195660,TGO,0.017699115,6.652173913
195661,TGO,0.546511628,4.392857143
195662,TGO,0,0
195663,TGO,0.530864198,0
195664,TGO,0,0
195665,TGO,0,0
195666,TGO,0,0
195667,TGO,0,0
195668,TGO,7,9
195669,TGO,4.75,9
195670,TGO,6.723502304,9
195671,TGO,6.025,9
195672,TGO,6.925795053,9
195673,TGO,4,9
195674,TGO,4.115384615,9
195675,TGO,4.183673469,9
195676,TGO,5.75862069,9
195677,TGO,7.272727273,9
195678,TGO,5.088642659,9
195679,TGO,2.846905537,6.165137615
195680,TGO,0,0
195703,TUN,0.5,0
195704,TUN,0,0
195705,TUN,0.476190476,0
195706,TUN,0.217687075,0
195707,TUN,0,0
195708,TUN,0,0
195709,TUN,0,0
195710,TUN,7,8
195711,TUN,4.532258065,8.603174603
195712,TUN,7,8
195713,TUN,7,8
195714,TUN,4,7.5
195715,TUN,4,5.4
195716,TUN,7,8
195717,TUN,7,8
195718,TUN,4,4.5
195719,TUN,4,7.285714286
195720,TUN,7,8
195721,TUN,7,8
195722,TUN,7,8
195723,TUN,4,6.631578947
195724,TUN,4,9
195725,TUN,7,8
195726,TUN,7,8
195727,TUN,7,8
195728,TUN,4,9
195729,TUN,7,8
195730,TUN,3.703790177,6.311715097
195731,TUN,4,9
195732,TUN,4,8.699650749
195733,TUN,4,9
195734,TUN,4,9
195735,TUN,4,9
195736,TUN,4,9
195737,TUN,0.656679043,4.5
195738,TUN,7,8
195739,TUN,7,8
195740,TUN,0.401549229,4.5
195741,TUN,1,9
195742,TUN,0.997714099,7.485065429
195743,TUN,7,8
195744,TUN,4,8.28
195745,TUN,7,8
195746,TUN,5.666666667,8.45
195747,TUN,7,8
195748,TUN,0,0
195749,TUN,0,0
195750,TUN,7,8
195751,TUN,7,8
195752,TUN,7,8
195754,TUN,0.577319588,4.040816327
195755,TUN,7,8
195756,TUN,5,5.037037037
195757,TUN,3.423076923,2.448979592
195758,TUN,1.824561404,0.446428571
195759,TUN,0,5.625
195760,TUN,1,7.771428571
195761,TUN,4,9
195762,TUN,7,8
195763,TUN,1,6.75
195764,TUN,1,7.68
195765,TUN,1,8
195766,TUN,1,8.2
195767,TUN,0,7.2
195768,TUN,0.6,8.6
195769,TUN,1,6
195770,TUN,1,9
195771,TUN,1.24,8
195773,TUN,1,8
195774,TUN,3.823529412,8
195775,TUN,1.789473684,8.210526316
195776,TUN,3.727272727,8
195777,TUN,2.526315789,8.181818182
195778,TUN,0.5,7.3125
195779,TUN,6.032258065,8
195780,TUN,6.428571429,8
195781,TUN,5,8.875
195782,TUN,0,3.6
195783,TUN,4,9
195784,TUN,7,8
195785,TUN,7,8
195786,TUN,4,6
195787,TUN,4,9
195788,TUN,1,6
195790,TUN,7,8
195791,TUN,7,8
195792,TUN,7,8
195793,TUN,4,9
195794,TUN,3.529411765,7.578947368
195795,TUN,4,9
195796,TUN,4,9
195797,TUN,5.5,8.5
195798,TUN,2.947822884,0
195799,TUN,4,9
195800,TUN,4,3.565991424
195801,TUN,4,9
195802,TUN,4,4.531057687
195803,TUN,4,9
195804,TUN,4,9
195805,TUN,7,8
195806,TUN,4,9
195807,TUN,3.324832284,0
195808,TUN,4,9
195809,TUN,4,9
195810,TUN,4,9
195811,TUN,6.8,8.2
195812,TUN,7,8
195813,TUN,4,5.96321283
195814,TUN,4,9
195815,TUN,4,3.138907375
195816,TUN,4,9
195817,TUN,4,9
195818,TUN,4,8.995276574
195819,TUN,4,9
195820,TUN,4,4.5
195821,TUN,4,9
195823,TUN,4,9
195824,TUN,4,9
195825,TUN,7,8
195826,TUN,4,7.478420232
195827,TUN,4,6.428571429
195828,TUN,4,9
195829,TUN,7,8
195830,TUN,4,9
195831,TUN,4,9
195832,TUN,4,9
195833,TUN,2.638297707,3.826438886
195834,TUN,7,8
195835,TUN,4,9
195836,TUN,4,9
195837,TUN,7,8
195838,TUN,4,9
195839,TUN,4,6.75
195840,TUN,5.829268293,8.45
195841,TUN,4,9
195842,TUN,7,8
195843,TUN,7,8
195844,TUN,7,8
195845,TUN,7,8
195846,TUN,4,9
195847,TUN,6.826923077,8.072727273
195848,TUN,7,8
195849,TUN,7,8
195850,TUN,4,5.4
195851,TUN,7,8
195852,TUN,1.9,9
195853,TUN,2.333333333,9
195854,TUN,7,8
195855,TUN,2.5,0.296296296
195856,TUN,0.25,0
195857,TUN,0,5.625
195858,TUN,1,0
195859,TUN,0,0
195860,TUN,0,0
195861,TUN,0,0
195862,TUN,0,0
195863,TUN,1,9
195864,TUN,1,9
195865,TUN,7,8
195866,TUN,0.954545455,8.571428571
195867,TUN,6.571428571,8.111111111
195868,TUN,0.894874284,9
195869,TUN,1,4.647863099
195870,TUN,1.8,8.933333333
195871,TUN,7,8
195872,TUN,7,8
195873,TUN,7,8
195874,TUN,1,9
195875,TUN,0,0
195876,TUN,7,8
195877,TUN,1,9
195878,TUN,1,9
195879,TUN,7,8
195880,TUN,1,5.4
195881,TUN,1.75,8.878787879
195882,TUN,1,9
195883,TUN,1,7.198827462
195884,TUN,1,9
195885,TUN,7,8
195886,TUN,1,8.963502876
195887,TUN,0.416915816,9
195889,TUN,0.5,3
195891,TUN,7,8
195892,TUN,1,9
195893,TUN,7,8
195894,TUN,7,8
195895,TUN,1,9
195896,TUN,0.9375,8.470588235
195897,TUN,7,8
195898,TUN,0.636363636,7.363636364
195899,TUN,1,9
195900,TUN,0.727272727,7.363636364
195901,TUN,7,8
195902,TUN,0.25,0
195903,TUN,2.736842105,8.783783784
195904,TUN,7,8
195905,TUN,7,8
195906,TUN,1,9
195907,TUN,7,8
195908,TUN,7,8
195909,TUN,0.647058824,8.4
195910,TUN,1,9
195911,TUN,1,9
195912,TUN,1,9
195913,TUN,7,8
195914,TUN,1,9
195915,TUN,6.326923077,6.615384615
195916,TUN,6.47826087,5.960784314
195917,TUN,1.9,8.826086957
195918,TUN,0.866666667,7.548387097
195919,TUN,3.9375,3.755102041
195920,TUN,7,7.68
195921,TUN,0.888888889,7.411764706
195922,TUN,0.232876712,0
195923,TUN,0.790697674,0
195924,TUN,1,0
195925,TUN,0,0
195926,TUN,0,0
195927,TUN,0,0
195928,TUN,0,0
195929,TUN,0,0
195930,TUN,0,0
195931,TUN,1,0
195932,TUN,1,0
195933,TUN,0,0
195934,TUN,0,0
195935,TUN,0,0
195936,TUN,0.277777778,0
195937,TUN,0,0
195938,TUN,0,0
195939,TUN,0,0
195940,TUN,0,0
195941,TUN,1,0
195942,TUN,0,0
195943,TUN,0.913793103,0
195944,TUN,0,0
195945,TUN,0,0
195946,TUN,0,0
195947,TUN,0,0
195948,TUN,1,0
195949,TUN,0.547169811,0
195950,TUN,0,0
195951,TUN,0,0
195952,TUN,0,0
195953,TUN,0,0
195954,TUN,0,0
195955,TUN,0,0
195956,TUN,0,0
195957,TUN,0,0
195958,TUN,0,0
195959,TUN,0,0
195960,TUN,0,0
195961,TUN,0,0
195962,TUN,0,0
195963,TUN,0,0
195964,TUN,0,0
195965,TUN,0,0
195966,TUN,0,0
195967,TUN,0,0
195968,TUN,0,0
195969,TUN,0,0
195970,TUN,0,0
196918,UGA,1,6
196919,UGA,4,8
196920,UGA,4,2.298717515
196921,UGA,1,6
196922,UGA,4,0.185506029
196923,UGA,1,6
196924,UGA,4,0
196925,UGA,1,6
196926,UGA,1,8
196927,UGA,1,8
196928,UGA,1,6
196929,UGA,1,8
196930,UGA,1,6
196931,UGA,0,6
196932,UGA,1,6
196933,UGA,0,6
196934,UGA,1,6
196935,UGA,1,6
196936,UGA,1,8
196937,UGA,1,6
196938,UGA,1,6
196939,UGA,1,8
196940,UGA,0.955577822,6
196941,UGA,1,6
196942,UGA,3.076923077,8
196943,UGA,1,8
196944,UGA,0,6
196945,UGA,1,6
196946,UGA,1,8
196947,UGA,1.214285714,8
196948,UGA,1,6
196949,UGA,1,8
196950,UGA,4,8
196951,UGA,1,6
196952,UGA,4,8
196953,UGA,4,8
196954,UGA,4,6
196955,UGA,4,6
196956,UGA,1,6
196957,UGA,4,8
196958,UGA,4,0
196959,UGA,4,0
196960,UGA,4,6
196961,UGA,4,0.857142857
196962,UGA,4,4.5
196963,UGA,4,0
196964,UGA,4,0
196965,UGA,4,0
196966,UGA,7,0
196967,UGA,7,0
196968,UGA,7,0
196969,UGA,7,0
196970,UGA,7,0
196971,UGA,4,0
196972,UGA,4,0
196973,UGA,4,6
196974,UGA,7,6
196975,UGA,7,0
196976,UGA,7,6
196977,UGA,5.444444444,0
196978,UGA,7,0
196979,UGA,7,6
196980,UGA,7,0
196981,UGA,1,8
196982,UGA,1,6
196983,UGA,4,6
196984,UGA,4,0
196985,UGA,4,6
196986,UGA,4,0
196987,UGA,0.4,0.545454545
196988,UGA,3.957386187,6
196989,UGA,1,6
196990,UGA,4,6
196991,UGA,4,6
196992,UGA,4,8
196993,UGA,4,6
196994,UGA,4,8
196995,UGA,4,8
196996,UGA,1,8
196997,UGA,1,8
196998,UGA,1,6
196999,UGA,1,8
197000,UGA,1,6
197001,UGA,1,6
197002,UGA,1,6
197003,UGA,1,8
197004,UGA,1,8
197005,UGA,1,6
197006,UGA,1,6
197007,UGA,1,6
197008,UGA,0.331442655,6
197009,UGA,1,8
197010,UGA,1,8
197011,UGA,1,6
197012,UGA,1,6
197013,UGA,4,6
197014,UGA,4,6
197015,UGA,1,6
197016,UGA,4,6
197017,UGA,4,6
197018,UGA,4,8
197019,UGA,4,6
197020,UGA,4,8
197021,UGA,8,0
197022,UGA,8,6
197023,UGA,8,0
197024,UGA,9,6
197025,UGA,8,0
197026,UGA,8,6
197027,UGA,8,0
197028,UGA,4,0
197029,UGA,7,6
197030,UGA,7,0
197031,UGA,7,6
197032,UGA,4,6
197033,UGA,1,6
197034,UGA,4,0
197035,UGA,4,6
197036,UGA,1,6
197037,UGA,1,6
197038,UGA,1,8
197039,UGA,1,6
197040,UGA,3.4,8
197041,UGA,2,6
197042,UGA,1,8
197043,UGA,0,6
197044,UGA,4,0
197045,UGA,4,6
197046,UGA,4,0
197047,UGA,4,6
197048,UGA,4,6
197049,UGA,4,0
197050,UGA,4,0
197051,UGA,4,0
197052,UGA,8,0
197053,UGA,8,0
197054,UGA,8,0
197055,UGA,7,0
197056,UGA,8,0
197057,UGA,8,0
197058,UGA,7,0
197059,UGA,8,0
197060,UGA,4,6
197061,UGA,4,0
197062,UGA,7,0
197063,UGA,7,0
197064,UGA,7,0
197065,UGA,4,0
197066,UGA,6.860189693,0
197067,UGA,7,0
197068,UGA,7,0
197069,UGA,7,0
197070,UGA,7,0
197071,UGA,7,0
197072,UGA,7,6
197073,UGA,7,0
197074,UGA,8,6
197075,UGA,7,0
197076,UGA,7,0
197077,UGA,7,0
197078,UGA,7,0
197079,UGA,7,0
197080,UGA,7,6
197081,UGA,7,0
197082,UGA,7,0
197083,UGA,7,0
197084,UGA,0.081228546,6
197085,UGA,1,6
197086,UGA,1,8
197087,UGA,0,6
197088,UGA,1,6
197089,UGA,0,6
197090,UGA,4,8
197091,UGA,4,6
197092,UGA,1,8
197093,UGA,1,8
197094,UGA,1,8
197095,UGA,1,6
197096,UGA,1,6
197097,UGA,1,8
197098,UGA,1,6
197099,UGA,1,6
197100,UGA,4,0
197101,UGA,0,6
197102,UGA,4,6
197103,UGA,3.466666667,6.857142857
197104,UGA,4,8
197105,UGA,4,6
197106,UGA,4,0
197107,UGA,4,0
197108,UGA,7,0
197109,UGA,7,6
197110,UGA,7,0
197111,UGA,7,0
197112,UGA,7,6
197113,UGA,7,0
197114,UGA,7,6
197115,UGA,7,0
197116,UGA,8,0
197117,UGA,8,0
197118,UGA,9,6
197119,UGA,9,6
197120,UGA,4,8
197121,UGA,4,8
197122,UGA,1,6
197123,UGA,4,8
197124,UGA,4,8
197125,UGA,4,6
197126,UGA,4,6
197127,UGA,4,6
197128,UGA,7,0
197129,UGA,7,0
197130,UGA,7,0
197131,UGA,3.076923077,4.666666667
197132,UGA,4,8
197133,UGA,4,6
197134,UGA,4,8
197135,UGA,4,6
197136,UGA,4,2
197137,UGA,4,6
197138,UGA,3.618764539,6
197139,UGA,1,6
197140,UGA,4,2
197141,UGA,4,2
197142,UGA,4,6
197143,UGA,4,5.333333333
197144,UGA,4,6
197145,UGA,1,6
197146,UGA,1,6
197147,UGA,4,0
197148,UGA,4,0.948026633
197149,UGA,2.666666667,0
197150,UGA,4,0
197151,UGA,1.428571429,1.68
197152,UGA,7,0
197153,UGA,7,0
197154,UGA,6.666666667,6
197155,UGA,5,0
197156,UGA,4,0
197157,UGA,7,0
197158,UGA,7,0
197159,UGA,7,0
197160,UGA,7,0
197161,UGA,4.2,0
197162,UGA,4,0
197163,UGA,7,0
197164,UGA,7,0
197165,UGA,7,0
197166,UGA,7,0
197167,UGA,7,0
197168,UGA,7,0
197169,UGA,7,0
197170,UGA,7,0
197171,UGA,7,6
197172,UGA,4,6
197173,UGA,7,0
197174,UGA,7,6
197175,UGA,7,0
197176,UGA,7,0
197177,UGA,8,0
197178,UGA,8,0
197179,UGA,8,0
197180,UGA,4,6
197181,UGA,7,0
197182,UGA,4,0
197183,UGA,7,0
197184,UGA,4,6
197185,UGA,4,6
197186,UGA,1,8
197187,UGA,1,6
197188,UGA,1,8
197189,UGA,1,6
197190,UGA,0.75,6
197191,UGA,1,6
197192,UGA,1,6
197193,UGA,1,8
197194,UGA,1,6
197195,UGA,1,6
197196,UGA,1,6
197197,UGA,4,6
197198,UGA,4,8
197199,UGA,4,6
197200,UGA,3.5,7.111111111
197201,UGA,4,8
197202,UGA,4,8
197203,UGA,4,6
197204,UGA,4,6
197205,UGA,5,0
197206,UGA,4.714285714,0
197207,UGA,5.5,0
197208,UGA,4,0
197209,UGA,4,0
197210,UGA,4,0
197211,UGA,4,0
197212,UGA,4,0
197213,UGA,1,8
197214,UGA,1,6
197215,UGA,0.103014729,6
197216,UGA,0,6
197217,UGA,1,6
197218,UGA,1,8
197219,UGA,1,6
197220,UGA,0,6
197221,UGA,1,6
197222,UGA,1,8
197223,UGA,1,8
197224,UGA,1,8
197225,UGA,1,8
197226,UGA,1,6
197227,UGA,1,6
197228,UGA,0,6
197229,UGA,4,6
197230,UGA,0.288951673,6
197231,UGA,4,6
197232,UGA,1,6
197233,UGA,4,8
197234,UGA,4,6
197235,UGA,4,6
197236,UGA,2.885463573,6
197237,UGA,4,6
197238,UGA,4,0
197239,UGA,4,0
197240,UGA,4,0
197241,UGA,4,6
197242,UGA,4,0
197243,UGA,4,6
197244,UGA,4,6
197245,UGA,4,0
197246,UGA,4,0
197247,UGA,4,0
197248,UGA,4,6
197249,UGA,4,0
197250,UGA,4,0
197251,UGA,4,0
197252,UGA,4,0
197253,UGA,7,0
197254,UGA,7,0
197255,UGA,7,0
197256,UGA,7,0
197257,UGA,1,8
197258,UGA,1,8
197259,UGA,1,6
197260,UGA,1,8
197261,UGA,0.8,6
197262,UGA,1,6
197263,UGA,1,6
197264,UGA,1,6
197265,UGA,0,6
197266,UGA,0,6
197267,UGA,1,8
197268,UGA,1,6
197269,UGA,1,6
197270,UGA,0,6
197271,UGA,1.642857143,6
197272,UGA,0,6
197273,UGA,4,8
197274,UGA,4,8
197275,UGA,4,6
197276,UGA,4,6
197277,UGA,1,6
197278,UGA,1,6
197279,UGA,4,6
197280,UGA,4,6
197281,UGA,4,0
197282,UGA,4,6
197283,UGA,1.555555556,0
197284,UGA,4,0
197285,UGA,4,0
197286,UGA,4,0
197287,UGA,4,0
197288,UGA,4,6
197289,UGA,4,6
197290,UGA,4,0
197291,UGA,4,1.5
197292,UGA,5,0
197293,UGA,5,0
197294,UGA,4,0
197295,UGA,4,0
197296,UGA,6.5,6
197297,UGA,1,8
197298,UGA,1,6
197299,UGA,1,6
197300,UGA,1,8
197301,UGA,1,8
197302,UGA,0.116424615,6
197303,UGA,1,6
197304,UGA,0.5,3.5
197305,UGA,8,0
197306,UGA,8,6
197307,UGA,8,0
197308,UGA,8,0
197309,UGA,7,0
197310,UGA,8,6
197311,UGA,8,0
197312,UGA,8,6
197313,UGA,0,6
197314,UGA,1.333333333,6
197315,UGA,0,6
197316,UGA,1,6
197317,UGA,1,6
197318,UGA,1,8
197319,UGA,0,6
197320,UGA,1,8
197321,UGA,4,6
197322,UGA,7,0
197323,UGA,7,0
197324,UGA,4,0
197325,UGA,4.666666667,0
197326,UGA,7,0
197327,UGA,4,0
197328,UGA,7,0
197329,UGA,7,0
197330,UGA,9,0
197331,UGA,7,0
197332,UGA,9,6
197333,UGA,7,0
197334,UGA,8,2.2183845
197335,UGA,8,0
197336,UGA,8,0
197337,UGA,8,6
197338,UGA,1,6
197339,UGA,1,8
197340,UGA,0.3125,1.882352941
197341,UGA,1,6
197342,UGA,1,8
197343,UGA,1,6
197344,UGA,1,8
197345,UGA,1,6
197346,UGA,1,8
197347,UGA,0,6
197348,UGA,3.25,8
197349,UGA,7,0
197350,UGA,7,0
197351,UGA,7,0
197352,UGA,7,0
197353,UGA,7,0
197354,UGA,7,0
197355,UGA,7,0
197356,UGA,8,6
197357,UGA,4,0
197358,UGA,4,6
