OBJECTID,ISO,COUNT
105988,MWI,1
105989,MWI,1
105990,MWI,1
105991,MWI,1
105992,MWI,1
105993,MWI,1
105994,MWI,1
105995,MWI,1
105996,MWI,2
105997,MWI,1
105998,MWI,1
105999,MWI,1
106000,MWI,1
106001,MWI,1
106002,MWI,1
106003,MWI,1
106004,MWI,1
106005,MWI,1
106006,MWI,1
106007,MWI,1
106008,MWI,1
106009,MWI,1
106010,MWI,2
106011,MWI,1
106012,MWI,1
106013,MWI,1
106014,MWI,2
106015,MWI,1
106016,MWI,1
106017,MWI,1
106018,MWI,1
106019,MWI,1
106020,MWI,2
106021,MWI,2
106022,MWI,1
106023,MWI,1
106024,MWI,1
106025,MWI,2
106026,MWI,2
106027,MWI,1
106028,MWI,2
106029,MWI,1
106030,MWI,2
106031,MWI,1
106032,MWI,1
106033,MWI,1
106034,MWI,1
106035,MWI,1
106036,MWI,1
106037,MWI,1
106038,MWI,1
106039,MWI,1
106040,MWI,2
106041,MWI,2
106042,MWI,2
106043,MWI,1
106044,MWI,1
106045,MWI,1
106046,MWI,1
106047,MWI,1
106048,MWI,1
106049,MWI,1
106050,MWI,1
106051,MWI,1
106052,MWI,1
106053,MWI,1
106054,MWI,1
106055,MWI,1
106056,MWI,1
106057,MWI,1
106058,MWI,1
106059,MWI,1
106060,MWI,1
106061,MWI,1
106062,MWI,1
106063,MWI,1
106064,MWI,1
106065,MWI,1
106066,MWI,1
106067,MWI,1
106068,MWI,1
106069,MWI,2
106070,MWI,1
106071,MWI,1
106072,MWI,1
106073,MWI,1
106074,MWI,2
106075,MWI,1
106076,MWI,1
106077,MWI,1
106079,MWI,1
106080,MWI,1
106081,MWI,1
106082,MWI,1
106083,MWI,1
106084,MWI,1
106085,MWI,1
106086,MWI,1
106087,MWI,1
106088,MWI,1
106089,MWI,1
106090,MWI,1
106091,MWI,1
106092,MWI,1
106093,MWI,1
106094,MWI,1
106095,MWI,1
106096,MWI,1
106097,MWI,1
106098,MWI,1
106099,MWI,2
106100,MWI,1
106101,MWI,1
106102,MWI,2
106103,MWI,1
106104,MWI,1
106105,MWI,1
106106,MWI,1
106107,MWI,1
106108,MWI,1
106109,MWI,1
106110,MWI,1
106111,MWI,1
106112,MWI,1
106113,MWI,2
106114,MWI,1
106115,MWI,1
106116,MWI,1
106117,MWI,1
106118,MWI,1
106119,MWI,1
106120,MWI,1
106121,MWI,1
106122,MWI,1
106123,MWI,1
106124,MWI,1
106125,MWI,1
106126,MWI,1
106127,MWI,1
106128,MWI,1
106129,MWI,1
106130,MWI,1
106131,MWI,1
106132,MWI,1
106133,MWI,1
106134,MWI,2
106135,MWI,1
106136,MWI,1
106137,MWI,1
106138,MWI,1
106139,MWI,2
106140,MWI,1
106141,MWI,1
106142,MWI,1
106143,MWI,1
106144,MWI,1
106145,MWI,1
106146,MWI,1
106147,MWI,1
106148,MWI,1
106149,MWI,1
106150,MWI,1
106151,MWI,1
106152,MWI,1
106153,MWI,1
106154,MWI,1
106155,MWI,1
106156,MWI,1
106157,MWI,1
106158,MWI,1
106159,MWI,1
106160,MWI,2
106161,MWI,1
106162,MWI,1
106163,MWI,1
106164,MWI,1
106165,MWI,2
106166,MWI,1
106167,MWI,1
106168,MWI,1
106169,MWI,1
106170,MWI,1
106171,MWI,1
106172,MWI,1
106173,MWI,1
106174,MWI,2
106175,MWI,1
106176,MWI,1
106177,MWI,1
106178,MWI,1
106179,MWI,1
106180,MWI,1
106181,MWI,1
106182,MWI,1
106183,MWI,2
106184,MWI,1
106185,MWI,1
106186,MWI,2
106187,MWI,1
106188,MWI,2
106189,MWI,1
106190,MWI,1
106191,MWI,1
106192,MWI,1
106193,MWI,1
106194,MWI,1
106195,MWI,2
106196,MWI,1
106197,MWI,1
106198,MWI,1
106199,MWI,1
106200,MWI,1
106201,MWI,1
106202,MWI,1
106203,MWI,1
106204,MWI,1
106205,MWI,1
106206,MWI,1
106207,MWI,1
106208,MWI,1
106209,MWI,1
106210,MWI,1
106211,MWI,1
106212,MWI,1
106213,MWI,1
106214,MWI,1
106215,MWI,1
106216,MWI,1
106217,MWI,1
106218,MWI,1
106219,MWI,1
106220,MWI,1
106221,MWI,1
106222,MWI,1
106223,MWI,2
106224,MWI,2
106225,MWI,1
106226,MWI,2
106227,MWI,2
106228,MWI,1
106229,MWI,1
106230,MWI,2
106231,MWI,1
106232,MWI,1
106233,MWI,1
106234,MWI,1
106235,MWI,1
106236,MWI,1
106237,MWI,2
106238,MWI,2
106239,MWI,1
106240,MWI,1
106241,MWI,1
106242,MWI,1
106243,MWI,1
106244,MWI,1
106245,MWI,1
106246,MWI,1
106247,MWI,1
106248,MWI,1
106249,MWI,1
106250,MWI,2
106251,MWI,1
106252,MWI,1
106253,MWI,1
106254,MWI,2
106255,MWI,1
106256,MWI,1
106257,MWI,1
106258,MWI,1
106259,MWI,1
106260,MWI,1
106261,MWI,1
106262,MWI,1
106263,MWI,2
106264,MWI,2
106265,MWI,1
106266,MWI,1
106267,MWI,1
106268,MWI,1
106269,MWI,1
106270,MWI,1
106271,MWI,1
106272,MWI,1
106273,MWI,1
106274,MWI,1
106275,MWI,2
106276,MWI,2
106277,MWI,1
106278,MWI,1
106279,MWI,1
106280,MWI,1
106281,MWI,1
106282,MWI,1
106283,MWI,1
106284,MWI,2
106285,MWI,1
106286,MWI,1
106287,MWI,1
106288,MWI,2
106289,MWI,1
106290,MWI,1
106291,MWI,1
106292,MWI,1
106293,MWI,1
106294,MWI,1
106295,MWI,1
106296,MWI,1
106297,MWI,1
106298,MWI,1
106299,MWI,1
106300,MWI,1
106301,MWI,1
106302,MWI,1
106303,MWI,1
106304,MWI,1
106305,MWI,1
106306,MWI,2
106307,MWI,1
106308,MWI,1
106309,MWI,1
106310,MWI,2
106311,MWI,1
106312,MWI,1
106313,MWI,1
106314,MWI,1
106315,MWI,1
106316,MWI,1
106317,MWI,1
106318,MWI,2
106319,MWI,1
106320,MWI,2
106321,MWI,1
106322,MWI,1
106323,MWI,1
106324,MWI,1
106325,MWI,1
106326,MWI,1
106327,MWI,2
106328,MWI,1
106329,MWI,1
106330,MWI,2
106331,MWI,1
106332,MWI,1
106333,MWI,1
106334,MWI,1
106335,MWI,1
106336,MWI,1
106337,MWI,1
106338,MWI,1
106339,MWI,1
106340,MWI,1
106341,MWI,1
106342,MWI,1
106343,MWI,1
106344,MWI,1
106345,MWI,1
106346,MWI,1
106347,MWI,1
106348,MWI,1
106349,MWI,1
106350,MWI,1
106351,MWI,1
106352,MWI,1
106353,MWI,1
106354,MWI,1
106355,MWI,1
106356,MWI,1
106357,MWI,1
106358,MWI,1
106359,MWI,1
106360,MWI,1
106361,MWI,1
106362,MWI,1
106363,MWI,1
106364,MWI,1
106365,MWI,1
106366,MWI,1
106367,MWI,1
106368,MWI,2
106369,MWI,1
106370,MWI,1
106371,MWI,1
106372,MWI,1
106373,MWI,1
106374,MWI,1
106375,MWI,1
106376,MWI,1
106377,MWI,1
106378,MWI,1
106379,MWI,1
106380,MWI,1
106381,MWI,1
106382,MWI,1
106383,MWI,1
106384,MWI,2
106385,MWI,1
106386,MWI,1
106387,MWI,1
106388,MWI,1
106389,MWI,1
106390,MWI,1
106391,MWI,1
106392,MWI,1
106393,MWI,1
106394,MWI,1
106395,MWI,1
106396,MWI,1
106397,MWI,1
106398,MWI,1
106399,MWI,1
106400,MWI,2
106401,MWI,1
106402,MWI,1
106403,MWI,1
106404,MWI,1
106405,MWI,2
106406,MWI,1
106407,MWI,1
106408,MWI,2
106409,MWI,1
106410,MWI,1
106411,MWI,1
106412,MWI,1
106413,MWI,1
106414,MWI,1
106415,MWI,1
106416,MWI,1
106417,MWI,1
106418,MWI,1
106419,MWI,1
106420,MWI,1
106421,MWI,1
106422,MWI,1
106423,MWI,1
106424,MWI,1
106425,MWI,1
106426,MWI,2
106427,MWI,1
106428,MWI,1
106429,MWI,1
106430,MWI,1
106431,MWI,1
106432,MWI,1
106433,MWI,1
106434,MWI,1
106435,MWI,2
106436,MWI,1
106437,MWI,1
106438,MWI,1
106439,MWI,1
106440,MWI,1
106441,MWI,1
106442,MWI,1
106443,MWI,1
106444,MWI,1
106445,MWI,1
106446,MWI,1
106447,MWI,1
106448,MWI,2
106449,MWI,1
106450,MWI,1
106451,MWI,1
106452,MWI,1
106453,MWI,1
106454,MWI,1
106455,MWI,1
106456,MWI,1
106457,MWI,1
106458,MWI,1
106459,MWI,1
106460,MWI,2
106461,MWI,1
106462,MWI,2
106463,MWI,1
106464,MWI,2
106465,MWI,1
106466,MWI,1
106467,MWI,1
106468,MWI,1
106469,MWI,1
106470,MWI,1
106471,MWI,1
106472,MWI,1
106473,MWI,1
106474,MWI,1
106475,MWI,1
106476,MWI,1
106477,MWI,1
106478,MWI,2
106479,MWI,1
106480,MWI,1
106481,MWI,1
106482,MWI,1
106483,MWI,1
106484,MWI,1
106485,MWI,1
106486,MWI,1
106487,MWI,1
106488,MWI,1
106489,MWI,1
106490,MWI,1
106491,MWI,1
106492,MWI,1
106493,MWI,1
106494,MWI,1
106495,MWI,1
106496,MWI,1
106497,MWI,1
106498,MWI,1
106499,MWI,2
106500,MWI,1
106501,MWI,1
106502,MWI,1
106503,MWI,1
106504,MWI,1
106505,MWI,1
106506,MWI,2
106507,MWI,1
106508,MWI,1
106509,MWI,1
106510,MWI,1
106511,MWI,1
106512,MWI,1
106513,MWI,1
106514,MWI,1
106515,MWI,2
106516,MWI,1
106517,MWI,1
106518,MWI,1
106519,MWI,2
106520,MWI,2
106521,MWI,1
106522,MWI,1
106523,MWI,1
106524,MWI,1
106525,MWI,1
106526,MWI,1
106527,MWI,1
106528,MWI,1
106529,MWI,2
106530,MWI,1
106531,MWI,2
106532,MWI,1
106533,MWI,2
106534,MWI,1
106535,MWI,2
106536,MWI,1
106537,MWI,1
106538,MWI,1
106539,MWI,1
106540,MWI,1
106541,MWI,1
106542,MWI,1
106543,MWI,1
106544,MWI,1
106545,MWI,1
106546,MWI,1
106547,MWI,1
106548,MWI,1
106549,MWI,2
106550,MWI,2
106551,MWI,1
106552,MWI,1
106553,MWI,1
106554,MWI,1
106555,MWI,1
106556,MWI,2
106557,MWI,1
106558,MWI,1
106559,MWI,1
106560,MWI,1
106561,MWI,1
106562,MWI,1
106563,MWI,1
106564,MWI,1
106565,MWI,1
106566,MWI,1
106567,MWI,1
106568,MWI,1
106569,MWI,2
106570,MWI,1
106571,MWI,1
106572,MWI,1
106573,MWI,2
106574,MWI,1
106575,MWI,1
106576,MWI,1
106577,MWI,1
106578,MWI,1
106579,MWI,1
106580,MWI,1
106581,MWI,1
106582,MWI,1
106583,MWI,1
106584,MWI,1
106585,MWI,1
106586,MWI,1
106587,MWI,1
106588,MWI,1
106589,MWI,1
106590,MWI,1
106591,MWI,1
106592,MWI,1
106593,MWI,1
106594,MWI,1
106595,MWI,1
106596,MWI,1
106597,MWI,2
106598,MWI,1
106599,MWI,1
106600,MWI,1
106601,MWI,1
106602,MWI,1
106603,MWI,1
106604,MWI,1
106605,MWI,1
106606,MWI,1
106607,MWI,1
106608,MWI,1
106609,MWI,1
106610,MWI,1
106611,MWI,1
106612,MWI,1
106613,MWI,1
106614,MWI,1
106615,MWI,1
106616,MWI,1
106617,MWI,1
106618,MWI,1
106619,MWI,1
106620,MWI,1
106621,MWI,1
106622,MWI,1
106623,MWI,1
106624,MWI,1
106625,MWI,1
106626,MWI,1
106627,MWI,1
106628,MWI,1
106629,MWI,1
106630,MWI,1
106631,MWI,1
106632,MWI,1
106633,MWI,1
106634,MWI,1
106635,MWI,1
106636,MWI,1
106637,MWI,1
106638,MWI,1
106639,MWI,1
106640,MWI,1
106641,MWI,1
106642,MWI,1
106643,MWI,1
106644,MWI,1
106645,MWI,1
106646,MWI,1
106647,MWI,1
106648,MWI,1
106649,MWI,1
106650,MWI,1
106651,MWI,2
106652,MWI,1
106653,MWI,1
106654,MWI,1
106655,MWI,1
106656,MWI,1
106657,MWI,1
106658,MWI,1
106659,MWI,1
106660,MWI,1
106661,MWI,1
106662,MWI,1
106663,MWI,1
106664,MWI,1
106665,MWI,1
106666,MWI,1
106667,MWI,1
106668,MWI,1
106669,MWI,1
106670,MWI,1
106671,MWI,1
106672,MWI,1
106673,MWI,1
106674,MWI,1
106675,MWI,1
106676,MWI,1
106677,MWI,1
106678,MWI,1
106679,MWI,1
106680,MWI,1
106681,MWI,1
106682,MWI,1
106683,MWI,2
106684,MWI,1
106685,MWI,1
106686,MWI,1
106687,MWI,1
106688,MWI,1
106689,MWI,1
106690,MWI,1
106691,MWI,1
106692,MWI,1
106693,MWI,1
106694,MWI,1
106695,MWI,1
106696,MWI,1
106697,MWI,1
106698,MWI,1
106699,MWI,1
106700,MWI,1
106701,MWI,1
106702,MWI,2
106703,MWI,1
106704,MWI,1
106705,MWI,1
106706,MWI,2
106707,MWI,1
106708,MWI,1
106709,MWI,1
106710,MWI,2
106711,MWI,2
106712,MWI,1
106713,MWI,1
106714,MWI,1
106715,MWI,2
106716,MWI,1
106717,MWI,1
106718,MWI,1
106719,MWI,1
106720,MWI,1
106721,MWI,1
106722,MWI,2
106723,MWI,1
106724,MWI,2
106725,MWI,1
106726,MWI,1
106727,MWI,1
106728,MWI,1
106729,MWI,1
106730,MWI,1
106731,MWI,1
106732,MWI,1
106733,MWI,1
106734,MWI,1
106735,MWI,1
106736,MWI,2
106737,MWI,2
106738,MWI,1
106739,MWI,1
106740,MWI,1
106741,MWI,2
106742,MWI,1
106743,MWI,1
106744,MWI,2
106745,MWI,1
106746,MWI,1
106747,MWI,1
106748,MWI,2
106749,MWI,1
106750,MWI,2
106751,MWI,1
106752,MWI,1
106753,MWI,1
106754,MWI,1
106755,MWI,2
106756,MWI,1
106757,MWI,1
106758,MWI,1
106759,MWI,1
106760,MWI,1
106761,MWI,1
106762,MWI,2
106763,MWI,1
106764,MWI,1
106765,MWI,1
106766,MWI,1
106767,MWI,1
106768,MWI,1
106769,MWI,1
106770,MWI,1
106771,MWI,1
106772,MWI,1
106773,MWI,1
106774,MWI,1
106775,MWI,1
106776,MWI,1
106777,MWI,1
106778,MWI,1
106779,MWI,1
106780,MWI,1
106781,MWI,1
106782,MWI,1
106783,MWI,1
106784,MWI,1
106785,MWI,1
106786,MWI,1
106787,MWI,1
106788,MWI,1
106789,MWI,1
106790,MWI,1
106791,MWI,1
106792,MWI,1
106793,MWI,1
106794,MWI,1
106795,MWI,1
106796,MWI,1
106797,MWI,1
106798,MWI,1
106799,MWI,1
106800,MWI,2
106801,MWI,1
106802,MWI,1
106803,MWI,2
106804,MWI,1
106805,MWI,1
106806,MWI,2
106807,MWI,1
106808,MWI,1
106809,MWI,1
106810,MWI,1
106811,MWI,2
106812,MWI,1
106813,MWI,2
106814,MWI,1
106815,MWI,2
106816,MWI,1
106817,MWI,2
106818,MWI,1
106819,MWI,1
106820,MWI,1
106821,MWI,2
106822,MWI,1
106823,MWI,1
106824,MWI,1
106825,MWI,2
106826,MWI,1
106827,MWI,1
106828,MWI,1
106829,MWI,1
106830,MWI,1
106831,MWI,2
106832,MWI,1
106833,MWI,1
106834,MWI,1
106835,MWI,2
106836,MWI,1
106837,MWI,1
106838,MWI,1
106839,MWI,1
106840,MWI,1
106841,MWI,1
106842,MWI,1
106843,MWI,1
106844,MWI,1
106845,MWI,1
106846,MWI,1
106847,MWI,1
106848,MWI,1
106849,MWI,1
106850,MWI,1
106851,MWI,1
106852,MWI,1
106853,MWI,1
106854,MWI,1
106855,MWI,1
106856,MWI,2
106857,MWI,1
106858,MWI,1
106859,MWI,1
106860,MWI,1
106861,MWI,1
106862,MWI,1
106863,MWI,1
106864,MWI,1
106865,MWI,1
106866,MWI,1
106867,MWI,1
106868,MWI,1
106869,MWI,1
106870,MWI,1
106871,MWI,1
106872,MWI,1
106873,MWI,1
106874,MWI,1
106875,MWI,1
106876,MWI,1
106877,MWI,1
106878,MWI,1
106879,MWI,1
106880,MWI,1
106881,MWI,1
106882,MWI,1
106883,MWI,1
106884,MWI,1
106885,MWI,1
106886,MWI,1
106887,MWI,1
106888,MWI,1
106889,MWI,1
106890,MWI,1
106891,MWI,1
106892,MWI,1
106893,MWI,1
106894,MWI,1
106895,MWI,1
106896,MWI,1
106897,MWI,1
106898,MWI,1
106899,MWI,1
106900,MWI,1
106901,MWI,1
106902,MWI,1
106903,MWI,1
106904,MWI,1
106905,MWI,2
106906,MWI,1
106907,MWI,1
106908,MWI,1
106909,MWI,1
106910,MWI,1
106911,MWI,1
106912,MWI,1
106913,MWI,1
106914,MWI,1
106915,MWI,1
106916,MWI,1
106917,MWI,1
106918,MWI,1
106919,MWI,1
106920,MWI,1
106921,MWI,1
106922,MWI,1
106923,MWI,1
106924,MWI,1
106925,MWI,2
106926,MWI,1
106927,MWI,2
106928,MWI,1
106929,MWI,2
106930,MWI,2
106931,MWI,1
106932,MWI,1
106933,MWI,1
106934,MWI,1
106935,MWI,1
106936,MWI,1
106937,MWI,2
106938,MWI,1
106939,MWI,1
106940,MWI,1
106941,MWI,1
106942,MWI,1
106943,MWI,1
106944,MWI,1
106945,MWI,1
106946,MWI,1
106947,MWI,1
106948,MWI,1
106949,MWI,1
106950,MWI,1
106951,MWI,1
106952,MWI,1
106953,MWI,1
106954,MWI,1
106955,MWI,1
106956,MWI,1
106957,MWI,1
106958,MWI,1
106959,MWI,1
106960,MWI,1
106961,MWI,1
106962,MWI,1
106963,MWI,1
106964,MWI,1
106965,MWI,1
106966,MWI,2
106967,MWI,2
106968,MWI,2
106969,MWI,1
106970,MWI,1
106971,MWI,1
106972,MWI,1
106973,MWI,1
106974,MWI,1
106975,MWI,1
106976,MWI,1
106977,MWI,1
106978,MWI,1
106979,MWI,1
106980,MWI,1
106981,MWI,2
106982,MWI,1
106983,MWI,1
106984,MWI,1
106985,MWI,1
106986,MWI,1
106987,MWI,1
106988,MWI,2
106989,MWI,1
106990,MWI,1
106991,MWI,1
106992,MWI,1
106993,MWI,1
106994,MWI,1
106995,MWI,1
106996,MWI,1
106997,MWI,1
106998,MWI,1
106999,MWI,1
107000,MWI,1
107001,MWI,1
107002,MWI,1
107003,MWI,1
107004,MWI,1
107005,MWI,1
107006,MWI,2
107007,MWI,1
107008,MWI,1
107009,MWI,1
107010,MWI,1
107011,MWI,2
107012,MWI,1
107013,MWI,1
107014,MWI,1
107015,MWI,1
107016,MWI,1
107018,MWI,1
107019,MWI,2
107020,MWI,1
107021,MWI,1
107022,MWI,1
107023,MWI,1
107024,MWI,1
107025,MWI,2
107026,MWI,1
107027,MWI,2
107028,MWI,1
107029,MWI,1
107030,MWI,1
107031,MWI,1
107032,MWI,1
107033,MWI,1
107034,MWI,1
107035,MWI,1
107036,MWI,1
107037,MWI,1
107038,MWI,1
107039,MWI,1
107040,MWI,2
107041,MWI,2
107042,MWI,1
107043,MWI,1
107044,MWI,1
107045,MWI,1
107046,MWI,1
107047,MWI,1
107048,MWI,1
107049,MWI,1
107050,MWI,1
107051,MWI,1
107052,MWI,2
107053,MWI,1
107054,MWI,1
107055,MWI,1
107056,MWI,1
107057,MWI,1
107058,MWI,1
107059,MWI,1
107060,MWI,1
107061,MWI,1
107062,MWI,1
107063,MWI,1
107064,MWI,1
107065,MWI,1
107066,MWI,1
107067,MWI,1
107068,MWI,1
107069,MWI,1
107070,MWI,1
107071,MWI,1
107072,MWI,1
107073,MWI,1
107074,MWI,1
107075,MWI,1
107076,MWI,2
107077,MWI,1
107078,MWI,1
107079,MWI,2
107080,MWI,1
107081,MWI,2
107082,MWI,2
107083,MWI,1
107084,MWI,1
107085,MWI,1
107086,MWI,1
107087,MWI,1
107088,MWI,2
107089,MWI,1
107090,MWI,1
107091,MWI,1
107092,MWI,1
107093,MWI,1
107094,MWI,2
107095,MWI,2
107097,MWI,1
107098,MWI,1
107099,MWI,1
107100,MWI,1
107101,MWI,1
107102,MWI,1
107103,MWI,2
107104,MWI,1
107105,MWI,1
107106,MWI,1
107107,MWI,1
107108,MWI,2
107109,MWI,1
107110,MWI,2
107111,MWI,1
107112,MWI,2
107113,MWI,1
107114,MWI,1
107115,MWI,1
107116,MWI,1
107117,MWI,1
107118,MWI,1
107119,MWI,1
107120,MWI,1
107121,MWI,1
107122,MWI,1
107123,MWI,2
107124,MWI,1
107125,MWI,1
107126,MWI,1
107127,MWI,1
107128,MWI,1
107129,MWI,1
107130,MWI,1
107131,MWI,1
107132,MWI,1
107133,MWI,1
107134,MWI,1
107135,MWI,1
107136,MWI,1
107137,MWI,2
107138,MWI,1
107139,MWI,1
107140,MWI,1
107141,MWI,2
107142,MWI,1
107143,MWI,1
107144,MWI,1
107145,MWI,1
107146,MWI,1
107147,MWI,1
107148,MWI,1
107149,MWI,1
107150,MWI,1
107151,MWI,1
107152,MWI,1
107153,MWI,1
107154,MWI,1
107155,MWI,1
107156,MWI,1
107157,MWI,1
107158,MWI,1
107159,MWI,1
107160,MWI,1
107161,MWI,1
107162,MWI,1
107163,MWI,1
107164,MWI,2
107165,MWI,1
107166,MWI,2
107167,MWI,1
107168,MWI,1
107169,MWI,2
107170,MWI,1
107171,MWI,1
107172,MWI,2
107173,MWI,1
107174,MWI,1
107175,MWI,1
107176,MWI,1
107177,MWI,1
107178,MWI,1
107179,MWI,1
107180,MWI,1
107181,MWI,1
107182,MWI,1
107183,MWI,2
107184,MWI,1
107185,MWI,1
107186,MWI,1
107187,MWI,1
107188,MWI,1
107189,MWI,1
107190,MWI,1
107191,MWI,1
107192,MWI,1
107193,MWI,1
107194,MWI,1
107195,MWI,1
107196,MWI,1
107197,MWI,1
107198,MWI,1
107199,MWI,1
107200,MWI,1
107201,MWI,1
107202,MWI,1
107203,MWI,2
107204,MWI,1
107205,MWI,1
107206,MWI,1
107207,MWI,1
107208,MWI,1
107209,MWI,2
107210,MWI,1
107211,MWI,1
107212,MWI,2
107213,MWI,1
107214,MWI,1
107215,MWI,1
107216,MWI,2
107217,MWI,1
107218,MWI,1
107219,MWI,1
107220,MWI,1
107221,MWI,1
107222,MWI,2
107223,MWI,1
107224,MWI,1
107225,MWI,1
107226,MWI,1
107227,MWI,1
107228,MWI,1
107229,MWI,1
107230,MWI,1
107231,MWI,1
107232,MWI,2
107233,MWI,1
107234,MWI,1
107235,MWI,2
107236,MWI,2
107237,MWI,2
107238,MWI,2
107239,MWI,1
107240,MWI,1
107241,MWI,1
107242,MWI,1
107243,MWI,1
107244,MWI,1
107245,MWI,1
107246,MWI,1
107247,MWI,1
107248,MWI,1
107249,MWI,1
107250,MWI,1
107251,MWI,1
107252,MWI,1
107253,MWI,1
107254,MWI,2
107255,MWI,2
107256,MWI,1
107257,MWI,1
107258,MWI,1
107259,MWI,1
107260,MWI,1
107261,MWI,1
107262,MWI,1
107263,MWI,1
107264,MWI,1
107265,MWI,1
107266,MWI,1
107267,MWI,1
107268,MWI,1
107269,MWI,1
107270,MWI,1
107271,MWI,1
107272,MWI,3
107273,MWI,2
107274,MWI,1
107275,MWI,1
107276,MWI,2
107277,MWI,1
107278,MWI,1
107279,MWI,1
107280,MWI,1
107281,MWI,1
107282,MWI,1
107283,MWI,2
107284,MWI,1
107285,MWI,1
107286,MWI,1
107287,MWI,1
107288,MWI,1
107289,MWI,1
107290,MWI,1
107291,MWI,1
107292,MWI,1
107293,MWI,1
107294,MWI,1
107295,MWI,1
107296,MWI,1
107297,MWI,1
107298,MWI,2
107299,MWI,1
107300,MWI,2
107301,MWI,1
107302,MWI,1
107303,MWI,2
107304,MWI,1
107305,MWI,1
107306,MWI,1
107307,MWI,1
107308,MWI,1
107309,MWI,1
107310,MWI,1
107311,MWI,1
107312,MWI,1
107313,MWI,1
107314,MWI,1
107315,MWI,2
107316,MWI,1
107317,MWI,1
107318,MWI,1
107319,MWI,1
107320,MWI,1
107321,MWI,1
107322,MWI,1
107323,MWI,1
107324,MWI,1
107325,MWI,1
107326,MWI,2
107327,MWI,2
107328,MWI,1
107329,MWI,1
107330,MWI,2
107331,MWI,1
107332,MWI,2
107333,MWI,1
107334,MWI,1
107335,MWI,1
107336,MWI,2
107337,MWI,1
107338,MWI,1
107339,MWI,2
107340,MWI,2
107341,MWI,1
107342,MWI,2
107343,MWI,1
107344,MWI,1
107345,MWI,1
107346,MWI,2
107347,MWI,1
107348,MWI,1
107349,MWI,1
107350,MWI,1
107351,MWI,1
107352,MWI,2
107353,MWI,1
107354,MWI,1
107355,MWI,1
107356,MWI,1
107357,MWI,1
107358,MWI,1
107359,MWI,1
107360,MWI,1
107361,MWI,1
107362,MWI,2
107363,MWI,1
107364,MWI,2
107365,MWI,1
107366,MWI,1
107367,MWI,1
107368,MWI,1
107369,MWI,2
107370,MWI,1
107371,MWI,1
107372,MWI,1
107373,MWI,1
107374,MWI,1
107375,MWI,1
107376,MWI,1
107377,MWI,1
107378,MWI,1
107379,MWI,1
107380,MWI,1
107381,MWI,1
107382,MWI,1
107383,MWI,1
107384,MWI,1
107385,MWI,1
107386,MWI,1
107387,MWI,1
107388,MWI,1
107389,MWI,1
107390,MWI,1
107391,MWI,1
107392,MWI,1
107393,MWI,1
107394,MWI,1
107395,MWI,1
107396,MWI,1
107397,MWI,1
107398,MWI,1
107399,MWI,1
107400,MWI,1
107401,MWI,1
107402,MWI,2
107403,MWI,1
107404,MWI,1
107405,MWI,1
107406,MWI,1
107407,MWI,1
107408,MWI,1
107409,MWI,1
107410,MWI,1
107411,MWI,1
107412,MWI,1
107414,MWI,1
107415,MWI,1
107416,MWI,1
107417,MWI,1
107418,MWI,1
107419,MWI,1
107420,MWI,1
107421,MWI,1
107422,MWI,1
107423,MWI,1
107424,MWI,1
107425,MWI,1
107426,MWI,1
107427,MWI,1
107428,MWI,1
107429,MWI,1
107430,MWI,1
107431,MWI,1
107432,MWI,1
107433,MWI,1
107434,MWI,1
107435,MWI,1
107436,MWI,1
107437,MWI,1
107438,MWI,1
107439,MWI,1
107440,MWI,1
107442,MWI,1
107443,MWI,2
107444,MWI,2
107445,MWI,1
107446,MWI,1
107447,MWI,1
107448,MWI,1
107449,MWI,1
107450,MWI,1
107451,MWI,1
107452,MWI,1
107453,MWI,1
107454,MWI,1
107455,MWI,1
107456,MWI,1
107457,MWI,1
107458,MWI,1
107459,MWI,1
107460,MWI,1
107461,MWI,1
107462,MWI,1
107463,MWI,1
107464,MWI,2
107465,MWI,1
107466,MWI,1
107467,MWI,1
107468,MWI,1
107469,MWI,1
107470,MWI,1
107471,MWI,1
107472,MWI,1
107473,MWI,1
107474,MWI,1
107475,MWI,1
107476,MWI,1
107477,MWI,1
107478,MWI,1
107479,MWI,1
107480,MWI,1
107481,MWI,1
107482,MWI,1
107483,MWI,1
107484,MWI,1
107485,MWI,1
107486,MWI,1
107487,MWI,1
107488,MWI,1
107489,MWI,1
107490,MWI,1
107491,MWI,1
107492,MWI,1
107493,MWI,2
107494,MWI,1
107495,MWI,1
107496,MWI,1
107497,MWI,1
107498,MWI,1
107499,MWI,1
107500,MWI,1
107501,MWI,1
107502,MWI,1
107503,MWI,1
107504,MWI,1
107505,MWI,2
107506,MWI,1
107507,MWI,1
107508,MWI,1
107509,MWI,1
107510,MWI,1
107511,MWI,1
107512,MWI,1
107513,MWI,1
107514,MWI,1
107515,MWI,1
107516,MWI,1
107517,MWI,2
107518,MWI,1
107519,MWI,1
107520,MWI,2
107521,MWI,2
107522,MWI,2
107523,MWI,1
107524,MWI,2
107525,MWI,1
107526,MWI,2
107527,MWI,1
107528,MWI,1
107529,MWI,1
107530,MWI,1
107531,MWI,2
107532,MWI,2
107533,MWI,1
107534,MWI,2
107535,MWI,1
107536,MWI,1
107537,MWI,1
107538,MWI,2
107539,MWI,2
107540,MWI,1
107541,MWI,1
107542,MWI,2
107543,MWI,2
107544,MWI,2
107545,MWI,2
