OBJECTID,ISO,NAME,BATTLES,SUMfat,MEANfat
106517,MWI,Malawi,0,0,0
106518,MWI,Malawi,0,0,0
106519,MWI,Malawi,0,0,0
106520,MWI,Malawi,0,0,0
106521,MWI,Malawi,0,0,0
106522,MWI,Malawi,0,0,0
106523,MWI,Malawi,0,0,0
106524,MWI,Malawi,0,0,0
106525,MWI,Malawi,0,0,0
106526,MWI,Malawi,0,0,0
106527,MWI,Malawi,0,0,0
106528,MWI,Malawi,0,0,0
106529,MWI,Malawi,0,0,0
106530,MWI,Malawi,0,0,0
106531,MWI,Malawi,0,0,0
106532,MWI,Malawi,0,0,0
106533,MWI,Malawi,0,0,0
106534,MWI,Malawi,0,0,0
106535,MWI,Malawi,0,0,0
106536,MWI,Malawi,0,0,0
106537,MWI,Malawi,0,0,0
106538,MWI,Malawi,0,0,0
106539,MWI,Malawi,0,0,0
106540,MWI,Malawi,0,0,0
106541,MWI,Malawi,0,0,0
106542,MWI,Malawi,0,0,0
106543,MWI,Malawi,0,0,0
106544,MWI,Malawi,0,0,0
106545,MWI,Malawi,0,0,0
106546,MWI,Malawi,0,0,0
106547,MWI,Malawi,0,0,0
106548,MWI,Malawi,0,0,0
106549,MWI,Malawi,0,0,0
106550,MWI,Malawi,0,0,0
106551,MWI,Malawi,0,0,0
106552,MWI,Malawi,0,0,0
106553,MWI,Malawi,0,0,0
106554,MWI,Malawi,0,0,0
106555,MWI,Malawi,0,0,0
106556,MWI,Malawi,0,0,0
106557,MWI,Malawi,0,0,0
106558,MWI,Malawi,0,0,0
106559,MWI,Malawi,0,0,0
106560,MWI,Malawi,0,0,0
106561,MWI,Malawi,0,0,0
106562,MWI,Malawi,0,0,0
106563,MWI,Malawi,0,0,0
106564,MWI,Malawi,0,0,0
106565,MWI,Malawi,0,0,0
106566,MWI,Malawi,0,0,0
106567,MWI,Malawi,0,0,0
106568,MWI,Malawi,0,0,0
106569,MWI,Malawi,0,0,0
106570,MWI,Malawi,0,0,0
106571,MWI,Malawi,0,0,0
106572,MWI,Malawi,0,0,0
106573,MWI,Malawi,0,0,0
106574,MWI,Malawi,0,0,0
106575,MWI,Malawi,0,0,0
106576,MWI,Malawi,0,0,0
106577,MWI,Malawi,0,0,0
106578,MWI,Malawi,0,0,0
106579,MWI,Malawi,0,0,0
106580,MWI,Malawi,0,0,0
106581,MWI,Malawi,0,0,0
106582,MWI,Malawi,0,0,0
106583,MWI,Malawi,0,0,0
106584,MWI,Malawi,0,0,0
106585,MWI,Malawi,0,0,0
106586,MWI,Malawi,0,0,0
106587,MWI,Malawi,0,0,0
106588,MWI,Malawi,0,0,0
106589,MWI,Malawi,0,0,0
106590,MWI,Malawi,0,0,0
106591,MWI,Malawi,0,0,0
106592,MWI,Malawi,0,0,0
106593,MWI,Malawi,0,0,0
106594,MWI,Malawi,0,0,0
106595,MWI,Malawi,0,0,0
106596,MWI,Malawi,0,0,0
106597,MWI,Malawi,0,0,0
106598,MWI,Malawi,0,0,0
106599,MWI,Malawi,0,0,0
106600,MWI,Malawi,0,0,0
106601,MWI,Malawi,0,0,0
106602,MWI,Malawi,0,0,0
106603,MWI,Malawi,0,0,0
106604,MWI,Malawi,0,0,0
106605,MWI,Malawi,0,0,0
106606,MWI,Malawi,0,0,0
106607,MWI,Malawi,0,0,0
106608,MWI,Malawi,0,0,0
106609,MWI,Malawi,0,0,0
106610,MWI,Malawi,0,0,0
106611,MWI,Malawi,0,0,0
106612,MWI,Malawi,0,0,0
106613,MWI,Malawi,0,0,0
106614,MWI,Malawi,0,0,0
106615,MWI,Malawi,0,0,0
106616,MWI,Malawi,0,0,0
106617,MWI,Malawi,0,0,0
106618,MWI,Malawi,0,0,0
106619,MWI,Malawi,0,0,0
106620,MWI,Malawi,0,0,0
106621,MWI,Malawi,0,0,0
106622,MWI,Malawi,0,0,0
106623,MWI,Malawi,0,0,0
106624,MWI,Malawi,0,0,0
106625,MWI,Malawi,0,0,0
106626,MWI,Malawi,0,0,0
106627,MWI,Malawi,0,0,0
106628,MWI,Malawi,0,0,0
106629,MWI,Malawi,0,0,0
106630,MWI,Malawi,0,0,0
106631,MWI,Malawi,0,0,0
106632,MWI,Malawi,0,0,0
106633,MWI,Malawi,0,0,0
106634,MWI,Malawi,0,0,0
106635,MWI,Malawi,0,0,0
106636,MWI,Malawi,0,0,0
106637,MWI,Malawi,0,0,0
106638,MWI,Malawi,0,0,0
106639,MWI,Malawi,0,0,0
106640,MWI,Malawi,0,0,0
106641,MWI,Malawi,0,0,0
106642,MWI,Malawi,0,0,0
106643,MWI,Malawi,0,0,0
106644,MWI,Malawi,0,0,0
106645,MWI,Malawi,0,0,0
106646,MWI,Malawi,0,0,0
106647,MWI,Malawi,0,0,0
106648,MWI,Malawi,0,0,0
106649,MWI,Malawi,0,0,0
106650,MWI,Malawi,0,0,0
106651,MWI,Malawi,0,0,0
106652,MWI,Malawi,0,0,0
106653,MWI,Malawi,0,0,0
106654,MWI,Malawi,0,0,0
106655,MWI,Malawi,0,0,0
106656,MWI,Malawi,0,0,0
106657,MWI,Malawi,0,0,0
106658,MWI,Malawi,0,0,0
106659,MWI,Malawi,0,0,0
106660,MWI,Malawi,0,0,0
106661,MWI,Malawi,0,0,0
106662,MWI,Malawi,0,0,0
106663,MWI,Malawi,0,0,0
106664,MWI,Malawi,0,0,0
106665,MWI,Malawi,0,0,0
106666,MWI,Malawi,0,0,0
106667,MWI,Malawi,0,0,0
106668,MWI,Malawi,0,0,0
106669,MWI,Malawi,0,0,0
106670,MWI,Malawi,0,0,0
106671,MWI,Malawi,0,0,0
106672,MWI,Malawi,0,0,0
106673,MWI,Malawi,0,0,0
106674,MWI,Malawi,0,0,0
106675,MWI,Malawi,0,0,0
106676,MWI,Malawi,0,0,0
106677,MWI,Malawi,0,0,0
106678,MWI,Malawi,0,0,0
106679,MWI,Malawi,0,0,0
106680,MWI,Malawi,0,0,0
106681,MWI,Malawi,0,0,0
106682,MWI,Malawi,0,0,0
106683,MWI,Malawi,0,0,0
106684,MWI,Malawi,0,0,0
106685,MWI,Malawi,0,0,0
106686,MWI,Malawi,0,0,0
106687,MWI,Malawi,0,0,0
106688,MWI,Malawi,0,0,0
106689,MWI,Malawi,0,0,0
106690,MWI,Malawi,0,0,0
106691,MWI,Malawi,0,0,0
106692,MWI,Malawi,0,0,0
106693,MWI,Malawi,0,0,0
106694,MWI,Malawi,0,0,0
106695,MWI,Malawi,0,0,0
106696,MWI,Malawi,0,0,0
106697,MWI,Malawi,0,0,0
106698,MWI,Malawi,0,0,0
106699,MWI,Malawi,0,0,0
106700,MWI,Malawi,0,0,0
106701,MWI,Malawi,0,0,0
106702,MWI,Malawi,0,0,0
106703,MWI,Malawi,0,0,0
106704,MWI,Malawi,0,0,0
106705,MWI,Malawi,0,0,0
106706,MWI,Malawi,0,0,0
106707,MWI,Malawi,0,0,0
106708,MWI,Malawi,0,0,0
106709,MWI,Malawi,0,0,0
106710,MWI,Malawi,0,0,0
106711,MWI,Malawi,0,0,0
106712,MWI,Malawi,0,0,0
106713,MWI,Malawi,0,0,0
106714,MWI,Malawi,0,0,0
106715,MWI,Malawi,0,0,0
106716,MWI,Malawi,0,0,0
106717,MWI,Malawi,0,0,0
106718,MWI,Malawi,0,0,0
106719,MWI,Malawi,0,0,0
106720,MWI,Malawi,0,0,0
106721,MWI,Malawi,0,0,0
106722,MWI,Malawi,0,0,0
106723,MWI,Malawi,0,0,0
106724,MWI,Malawi,0,0,0
106725,MWI,Malawi,0,0,0
106726,MWI,Malawi,0,0,0
106727,MWI,Malawi,0,0,0
106728,MWI,Malawi,0,0,0
106729,MWI,Malawi,0,0,0
106730,MWI,Malawi,0,0,0
106731,MWI,Malawi,0,0,0
106732,MWI,Malawi,0,0,0
106733,MWI,Malawi,0,0,0
106734,MWI,Malawi,0,0,0
106735,MWI,Malawi,0,0,0
106736,MWI,Malawi,0,0,0
106737,MWI,Malawi,0,0,0
106738,MWI,Malawi,0,0,0
106739,MWI,Malawi,0,0,0
106740,MWI,Malawi,0,0,0
106741,MWI,Malawi,0,0,0
106742,MWI,Malawi,0,0,0
106743,MWI,Malawi,0,0,0
106744,MWI,Malawi,0,0,0
106745,MWI,Malawi,0,0,0
106746,MWI,Malawi,0,0,0
106747,MWI,Malawi,0,0,0
106748,MWI,Malawi,0,0,0
106749,MWI,Malawi,0,0,0
106750,MWI,Malawi,0,0,0
106751,MWI,Malawi,0,0,0
106752,MWI,Malawi,0,0,0
106753,MWI,Malawi,0,0,0
106754,MWI,Malawi,0,0,0
106755,MWI,Malawi,0,0,0
106756,MWI,Malawi,0,0,0
106757,MWI,Malawi,0,0,0
106758,MWI,Malawi,0,0,0
106759,MWI,Malawi,0,0,0
106760,MWI,Malawi,0,0,0
106761,MWI,Malawi,0,0,0
106762,MWI,Malawi,0,0,0
106763,MWI,Malawi,0,0,0
106764,MWI,Malawi,0,0,0
106765,MWI,Malawi,0,0,0
106766,MWI,Malawi,0,0,0
106767,MWI,Malawi,0,0,0
106768,MWI,Malawi,0,0,0
106769,MWI,Malawi,0,0,0
106770,MWI,Malawi,0,0,0
106771,MWI,Malawi,0,0,0
106772,MWI,Malawi,0,0,0
106773,MWI,Malawi,0,0,0
106774,MWI,Malawi,0,0,0
106775,MWI,Malawi,0,0,0
106776,MWI,Malawi,0,0,0
106777,MWI,Malawi,0,0,0
106778,MWI,Malawi,0,0,0
106779,MWI,Malawi,0,0,0
106780,MWI,Malawi,0,0,0
106781,MWI,Malawi,0,0,0
106782,MWI,Malawi,0,0,0
106783,MWI,Malawi,0,0,0
106784,MWI,Malawi,0,0,0
106785,MWI,Malawi,0,0,0
106786,MWI,Malawi,0,0,0
106787,MWI,Malawi,0,0,0
106788,MWI,Malawi,0,0,0
106789,MWI,Malawi,0,0,0
106790,MWI,Malawi,0,0,0
106791,MWI,Malawi,0,0,0
106792,MWI,Malawi,0,0,0
106793,MWI,Malawi,0,0,0
106794,MWI,Malawi,0,0,0
106795,MWI,Malawi,0,0,0
106796,MWI,Malawi,0,0,0
106797,MWI,Malawi,0,0,0
106798,MWI,Malawi,0,0,0
106799,MWI,Malawi,0,0,0
106800,MWI,Malawi,0,0,0
106801,MWI,Malawi,0,0,0
106802,MWI,Malawi,0,0,0
106803,MWI,Malawi,0,0,0
106804,MWI,Malawi,0,0,0
106805,MWI,Malawi,0,0,0
106806,MWI,Malawi,0,0,0
106807,MWI,Malawi,0,0,0
106808,MWI,Malawi,0,0,0
106809,MWI,Malawi,0,0,0
106810,MWI,Malawi,0,0,0
106811,MWI,Malawi,0,0,0
106812,MWI,Malawi,0,0,0
106813,MWI,Malawi,0,0,0
106814,MWI,Malawi,0,0,0
106815,MWI,Malawi,0,0,0
106816,MWI,Malawi,0,0,0
106817,MWI,Malawi,0,0,0
106818,MWI,Malawi,0,0,0
106819,MWI,Malawi,0,0,0
106820,MWI,Malawi,0,0,0
106821,MWI,Malawi,0,0,0
106822,MWI,Malawi,0,0,0
106823,MWI,Malawi,0,0,0
106824,MWI,Malawi,0,0,0
106825,MWI,Malawi,0,0,0
106826,MWI,Malawi,0,0,0
106827,MWI,Malawi,0,0,0
106828,MWI,Malawi,0,0,0
106829,MWI,Malawi,0,0,0
106830,MWI,Malawi,0,0,0
106831,MWI,Malawi,0,0,0
106832,MWI,Malawi,0,0,0
106833,MWI,Malawi,0,0,0
106834,MWI,Malawi,0,0,0
106835,MWI,Malawi,0,0,0
106836,MWI,Malawi,0,0,0
106837,MWI,Malawi,0,0,0
106838,MWI,Malawi,0,0,0
106839,MWI,Malawi,0,0,0
106840,MWI,Malawi,0,0,0
106841,MWI,Malawi,0,0,0
106842,MWI,Malawi,0,0,0
106843,MWI,Malawi,0,0,0
106844,MWI,Malawi,0,0,0
106845,MWI,Malawi,0,0,0
106846,MWI,Malawi,0,0,0
106847,MWI,Malawi,0,0,0
106848,MWI,Malawi,0,0,0
106849,MWI,Malawi,0,0,0
106850,MWI,Malawi,0,0,0
106851,MWI,Malawi,0,0,0
106852,MWI,Malawi,0,0,0
106853,MWI,Malawi,0,0,0
106854,MWI,Malawi,0,0,0
106855,MWI,Malawi,0,0,0
106856,MWI,Malawi,0,0,0
106857,MWI,Malawi,0,0,0
106858,MWI,Malawi,0,0,0
106859,MWI,Malawi,0,0,0
106860,MWI,Malawi,0,0,0
106861,MWI,Malawi,0,0,0
106862,MWI,Malawi,0,0,0
106863,MWI,Malawi,0,0,0
106864,MWI,Malawi,0,0,0
106865,MWI,Malawi,0,0,0
106866,MWI,Malawi,0,0,0
106867,MWI,Malawi,0,0,0
106868,MWI,Malawi,0,0,0
106869,MWI,Malawi,0,0,0
106870,MWI,Malawi,0,0,0
106871,MWI,Malawi,0,0,0
106872,MWI,Malawi,0,0,0
106873,MWI,Malawi,0,0,0
106874,MWI,Malawi,0,0,0
106875,MWI,Malawi,0,0,0
106876,MWI,Malawi,0,0,0
106877,MWI,Malawi,0,0,0
106878,MWI,Malawi,0,0,0
106879,MWI,Malawi,0,0,0
106880,MWI,Malawi,0,0,0
106881,MWI,Malawi,0,0,0
106882,MWI,Malawi,0,0,0
106883,MWI,Malawi,0,0,0
106884,MWI,Malawi,0,0,0
106885,MWI,Malawi,0,0,0
106886,MWI,Malawi,0,0,0
106887,MWI,Malawi,0,0,0
106888,MWI,Malawi,0,0,0
106889,MWI,Malawi,0,0,0
106890,MWI,Malawi,0,0,0
106891,MWI,Malawi,0,0,0
106892,MWI,Malawi,0,0,0
106893,MWI,Malawi,0,0,0
106894,MWI,Malawi,0,0,0
106895,MWI,Malawi,0,0,0
106896,MWI,Malawi,0,0,0
106897,MWI,Malawi,0,0,0
106898,MWI,Malawi,0,0,0
106899,MWI,Malawi,0,0,0
106900,MWI,Malawi,0,0,0
106901,MWI,Malawi,0,0,0
106902,MWI,Malawi,0,0,0
106903,MWI,Malawi,0,0,0
106904,MWI,Malawi,0,0,0
106905,MWI,Malawi,0,0,0
106906,MWI,Malawi,0,0,0
106907,MWI,Malawi,0,0,0
106908,MWI,Malawi,0,0,0
106909,MWI,Malawi,0,0,0
106910,MWI,Malawi,0,0,0
106911,MWI,Malawi,0,0,0
106912,MWI,Malawi,0,0,0
106913,MWI,Malawi,0,0,0
106914,MWI,Malawi,0,0,0
106915,MWI,Malawi,0,0,0
106916,MWI,Malawi,0,0,0
106917,MWI,Malawi,0,0,0
106918,MWI,Malawi,0,0,0
106919,MWI,Malawi,0,0,0
106920,MWI,Malawi,0,0,0
106921,MWI,Malawi,0,0,0
106922,MWI,Malawi,0,0,0
106923,MWI,Malawi,0,0,0
106924,MWI,Malawi,0,0,0
106925,MWI,Malawi,0,0,0
106926,MWI,Malawi,0,0,0
106927,MWI,Malawi,0,0,0
106928,MWI,Malawi,0,0,0
106929,MWI,Malawi,0,0,0
106930,MWI,Malawi,0,0,0
106931,MWI,Malawi,0,0,0
106932,MWI,Malawi,0,0,0
106933,MWI,Malawi,0,0,0
106934,MWI,Malawi,0,0,0
106935,MWI,Malawi,0,0,0
106936,MWI,Malawi,0,0,0
106937,MWI,Malawi,0,0,0
106938,MWI,Malawi,0,0,0
106939,MWI,Malawi,0,0,0
106940,MWI,Malawi,0,0,0
106941,MWI,Malawi,0,0,0
106942,MWI,Malawi,0,0,0
106943,MWI,Malawi,0,0,0
106944,MWI,Malawi,0,0,0
106945,MWI,Malawi,0,0,0
106946,MWI,Malawi,0,0,0
106947,MWI,Malawi,0,0,0
106948,MWI,Malawi,0,0,0
106949,MWI,Malawi,0,0,0
106950,MWI,Malawi,0,0,0
106951,MWI,Malawi,0,0,0
106952,MWI,Malawi,0,0,0
106953,MWI,Malawi,0,0,0
106954,MWI,Malawi,0,0,0
106955,MWI,Malawi,0,0,0
106956,MWI,Malawi,0,0,0
106957,MWI,Malawi,0,0,0
106958,MWI,Malawi,0,0,0
106959,MWI,Malawi,0,0,0
106960,MWI,Malawi,0,0,0
106961,MWI,Malawi,0,0,0
106962,MWI,Malawi,0,0,0
106963,MWI,Malawi,0,0,0
106964,MWI,Malawi,0,0,0
106965,MWI,Malawi,0,0,0
106966,MWI,Malawi,0,0,0
106967,MWI,Malawi,0,0,0
106968,MWI,Malawi,0,0,0
106969,MWI,Malawi,0,0,0
106970,MWI,Malawi,0,0,0
106971,MWI,Malawi,0,0,0
106972,MWI,Malawi,0,0,0
106973,MWI,Malawi,0,0,0
106974,MWI,Malawi,0,0,0
106975,MWI,Malawi,0,0,0
106976,MWI,Malawi,0,0,0
106977,MWI,Malawi,0,0,0
106978,MWI,Malawi,0,0,0
106979,MWI,Malawi,0,0,0
106980,MWI,Malawi,0,0,0
106981,MWI,Malawi,0,0,0
106982,MWI,Malawi,0,0,0
106983,MWI,Malawi,0,0,0
106984,MWI,Malawi,0,0,0
106985,MWI,Malawi,0,0,0
106986,MWI,Malawi,0,0,0
106987,MWI,Malawi,0,0,0
106988,MWI,Malawi,0,0,0
106989,MWI,Malawi,0,0,0
106990,MWI,Malawi,0,0,0
106991,MWI,Malawi,0,0,0
106992,MWI,Malawi,0,0,0
106993,MWI,Malawi,0,0,0
106994,MWI,Malawi,0,0,0
106995,MWI,Malawi,0,0,0
106996,MWI,Malawi,0,0,0
106997,MWI,Malawi,0,0,0
106998,MWI,Malawi,0,0,0
106999,MWI,Malawi,0,0,0
107000,MWI,Malawi,0,0,0
107001,MWI,Malawi,0,0,0
107002,MWI,Malawi,0,0,0
107003,MWI,Malawi,0,0,0
107004,MWI,Malawi,0,0,0
107005,MWI,Malawi,0,0,0
107006,MWI,Malawi,0,0,0
107007,MWI,Malawi,0,0,0
107008,MWI,Malawi,0,0,0
107009,MWI,Malawi,0,0,0
107010,MWI,Malawi,0,0,0
107011,MWI,Malawi,0,0,0
107012,MWI,Malawi,0,0,0
107013,MWI,Malawi,0,0,0
107014,MWI,Malawi,0,0,0
107015,MWI,Malawi,0,0,0
107016,MWI,Malawi,0,0,0
107018,MWI,Malawi,0,0,0
107019,MWI,Malawi,0,0,0
107020,MWI,Malawi,0,0,0
107021,MWI,Malawi,0,0,0
107022,MWI,Malawi,0,0,0
107023,MWI,Malawi,0,0,0
107024,MWI,Malawi,0,0,0
107025,MWI,Malawi,0,0,0
107026,MWI,Malawi,0,0,0
107027,MWI,Malawi,0,0,0
107028,MWI,Malawi,0,0,0
107029,MWI,Malawi,0,0,0
107030,MWI,Malawi,0,0,0
107031,MWI,Malawi,0,0,0
107032,MWI,Malawi,0,0,0
107033,MWI,Malawi,0,0,0
107034,MWI,Malawi,0,0,0
107035,MWI,Malawi,0,0,0
107036,MWI,Malawi,0,0,0
107037,MWI,Malawi,0,0,0
107038,MWI,Malawi,0,0,0
107039,MWI,Malawi,0,0,0
107040,MWI,Malawi,0,0,0
107041,MWI,Malawi,0,0,0
107042,MWI,Malawi,0,0,0
107043,MWI,Malawi,0,0,0
107044,MWI,Malawi,0,0,0
107045,MWI,Malawi,0,0,0
107046,MWI,Malawi,0,0,0
107047,MWI,Malawi,0,0,0
107048,MWI,Malawi,0,0,0
107049,MWI,Malawi,0,0,0
107050,MWI,Malawi,0,0,0
107051,MWI,Malawi,0,0,0
107052,MWI,Malawi,0,0,0
107053,MWI,Malawi,0,0,0
107054,MWI,Malawi,0,0,0
107055,MWI,Malawi,0,0,0
107056,MWI,Malawi,0,0,0
107057,MWI,Malawi,0,0,0
107058,MWI,Malawi,0,0,0
107059,MWI,Malawi,0,0,0
107060,MWI,Malawi,0,0,0
107061,MWI,Malawi,0,0,0
107062,MWI,Malawi,0,0,0
107063,MWI,Malawi,0,0,0
107064,MWI,Malawi,0,0,0
107065,MWI,Malawi,0,0,0
107066,MWI,Malawi,0,0,0
107067,MWI,Malawi,0,0,0
107068,MWI,Malawi,0,0,0
107069,MWI,Malawi,0,0,0
107070,MWI,Malawi,0,0,0
107071,MWI,Malawi,0,0,0
107072,MWI,Malawi,0,0,0
107073,MWI,Malawi,0,0,0
107074,MWI,Malawi,0,0,0
107075,MWI,Malawi,0,0,0
107076,MWI,Malawi,0,0,0
107077,MWI,Malawi,0,0,0
107078,MWI,Malawi,0,0,0
107079,MWI,Malawi,0,0,0
107080,MWI,Malawi,0,0,0
107081,MWI,Malawi,0,0,0
107082,MWI,Malawi,0,0,0
107083,MWI,Malawi,0,0,0
107084,MWI,Malawi,0,0,0
107085,MWI,Malawi,0,0,0
107086,MWI,Malawi,0,0,0
107087,MWI,Malawi,0,0,0
107088,MWI,Malawi,0,0,0
107089,MWI,Malawi,0,0,0
107090,MWI,Malawi,0,0,0
107091,MWI,Malawi,0,0,0
107092,MWI,Malawi,0,0,0
107093,MWI,Malawi,0,0,0
107094,MWI,Malawi,0,0,0
107095,MWI,Malawi,0,0,0
107097,MWI,Malawi,0,0,0
107098,MWI,Malawi,0,0,0
107099,MWI,Malawi,0,0,0
107100,MWI,Malawi,0,0,0
107101,MWI,Malawi,0,0,0
107102,MWI,Malawi,0,0,0
107103,MWI,Malawi,0,0,0
107104,MWI,Malawi,0,0,0
107105,MWI,Malawi,0,0,0
107106,MWI,Malawi,0,0,0
107107,MWI,Malawi,0,0,0
107108,MWI,Malawi,0,0,0
107109,MWI,Malawi,0,0,0
107110,MWI,Malawi,0,0,0
107111,MWI,Malawi,0,0,0
107112,MWI,Malawi,0,0,0
107113,MWI,Malawi,0,0,0
107114,MWI,Malawi,0,0,0
107115,MWI,Malawi,0,0,0
107116,MWI,Malawi,0,0,0
107117,MWI,Malawi,0,0,0
107118,MWI,Malawi,0,0,0
107119,MWI,Malawi,0,0,0
107120,MWI,Malawi,0,0,0
107121,MWI,Malawi,0,0,0
107122,MWI,Malawi,0,0,0
107123,MWI,Malawi,0,0,0
107124,MWI,Malawi,0,0,0
107125,MWI,Malawi,0,0,0
107126,MWI,Malawi,0,0,0
107127,MWI,Malawi,0,0,0
107128,MWI,Malawi,0,0,0
107129,MWI,Malawi,0,0,0
107130,MWI,Malawi,0,0,0
107131,MWI,Malawi,0,0,0
107132,MWI,Malawi,0,0,0
107133,MWI,Malawi,0,0,0
107134,MWI,Malawi,0,0,0
107135,MWI,Malawi,0,0,0
107136,MWI,Malawi,0,0,0
107137,MWI,Malawi,0,0,0
107138,MWI,Malawi,0,0,0
107139,MWI,Malawi,0,0,0
107140,MWI,Malawi,0,0,0
107141,MWI,Malawi,0,0,0
107142,MWI,Malawi,0,0,0
107143,MWI,Malawi,0,0,0
107144,MWI,Malawi,0,0,0
107145,MWI,Malawi,0,0,0
107146,MWI,Malawi,0,0,0
107147,MWI,Malawi,0,0,0
107148,MWI,Malawi,0,0,0
107149,MWI,Malawi,0,0,0
107150,MWI,Malawi,0,0,0
107151,MWI,Malawi,0,0,0
107152,MWI,Malawi,0,0,0
107153,MWI,Malawi,0,0,0
107154,MWI,Malawi,0,0,0
107155,MWI,Malawi,0,0,0
107156,MWI,Malawi,0,0,0
107157,MWI,Malawi,0,0,0
107158,MWI,Malawi,0,0,0
107159,MWI,Malawi,0,0,0
107160,MWI,Malawi,0,0,0
107161,MWI,Malawi,0,0,0
107162,MWI,Malawi,0,0,0
107163,MWI,Malawi,0,0,0
107164,MWI,Malawi,0,0,0
107165,MWI,Malawi,0,0,0
107166,MWI,Malawi,0,0,0
107167,MWI,Malawi,0,0,0
107168,MWI,Malawi,0,0,0
107169,MWI,Malawi,0,0,0
107170,MWI,Malawi,0,0,0
107171,MWI,Malawi,0,0,0
107172,MWI,Malawi,0,0,0
107173,MWI,Malawi,0,0,0
107174,MWI,Malawi,0,0,0
107175,MWI,Malawi,0,0,0
107176,MWI,Malawi,0,0,0
107177,MWI,Malawi,0,0,0
107178,MWI,Malawi,0,0,0
107179,MWI,Malawi,0,0,0
107180,MWI,Malawi,0,0,0
107181,MWI,Malawi,0,0,0
107182,MWI,Malawi,0,0,0
107183,MWI,Malawi,0,0,0
107184,MWI,Malawi,0,0,0
107185,MWI,Malawi,0,0,0
107186,MWI,Malawi,0,0,0
107187,MWI,Malawi,0,0,0
107188,MWI,Malawi,0,0,0
107189,MWI,Malawi,0,0,0
107190,MWI,Malawi,0,0,0
107191,MWI,Malawi,0,0,0
107192,MWI,Malawi,0,0,0
107193,MWI,Malawi,0,0,0
107194,MWI,Malawi,0,0,0
107195,MWI,Malawi,0,0,0
107196,MWI,Malawi,0,0,0
107197,MWI,Malawi,0,0,0
107198,MWI,Malawi,0,0,0
107199,MWI,Malawi,0,0,0
107200,MWI,Malawi,0,0,0
107201,MWI,Malawi,0,0,0
107202,MWI,Malawi,0,0,0
107203,MWI,Malawi,0,0,0
107204,MWI,Malawi,0,0,0
107205,MWI,Malawi,0,0,0
107206,MWI,Malawi,0,0,0
107207,MWI,Malawi,0,0,0
107208,MWI,Malawi,0,0,0
107209,MWI,Malawi,0,0,0
107210,MWI,Malawi,0,0,0
107211,MWI,Malawi,0,0,0
107212,MWI,Malawi,0,0,0
107213,MWI,Malawi,0,0,0
107214,MWI,Malawi,0,0,0
107215,MWI,Malawi,0,0,0
107216,MWI,Malawi,0,0,0
107217,MWI,Malawi,0,0,0
107218,MWI,Malawi,0,0,0
107219,MWI,Malawi,0,0,0
107220,MWI,Malawi,0,0,0
107221,MWI,Malawi,0,0,0
107222,MWI,Malawi,0,0,0
107223,MWI,Malawi,0,0,0
107224,MWI,Malawi,0,0,0
107225,MWI,Malawi,0,0,0
107226,MWI,Malawi,0,0,0
107227,MWI,Malawi,0,0,0
107228,MWI,Malawi,0,0,0
107229,MWI,Malawi,0,0,0
107230,MWI,Malawi,0,0,0
107231,MWI,Malawi,0,0,0
107232,MWI,Malawi,0,0,0
107233,MWI,Malawi,0,0,0
107234,MWI,Malawi,0,0,0
107235,MWI,Malawi,0,0,0
107236,MWI,Malawi,0,0,0
107237,MWI,Malawi,0,0,0
107238,MWI,Malawi,0,0,0
107239,MWI,Malawi,0,0,0
107240,MWI,Malawi,0,0,0
107241,MWI,Malawi,0,0,0
107242,MWI,Malawi,0,0,0
107243,MWI,Malawi,0,0,0
107244,MWI,Malawi,0,0,0
107245,MWI,Malawi,0,0,0
107246,MWI,Malawi,0,0,0
107247,MWI,Malawi,0,0,0
107248,MWI,Malawi,0,0,0
107249,MWI,Malawi,0,0,0
107250,MWI,Malawi,0,0,0
107251,MWI,Malawi,0,0,0
107252,MWI,Malawi,0,0,0
107253,MWI,Malawi,0,0,0
107254,MWI,Malawi,0,0,0
107255,MWI,Malawi,0,0,0
107256,MWI,Malawi,0,0,0
107257,MWI,Malawi,0,0,0
107258,MWI,Malawi,0,0,0
107259,MWI,Malawi,0,0,0
107260,MWI,Malawi,0,0,0
107261,MWI,Malawi,0,0,0
107262,MWI,Malawi,0,0,0
107263,MWI,Malawi,0,0,0
107264,MWI,Malawi,0,0,0
107265,MWI,Malawi,0,0,0
107266,MWI,Malawi,0,0,0
107267,MWI,Malawi,0,0,0
107268,MWI,Malawi,0,0,0
107269,MWI,Malawi,0,0,0
107270,MWI,Malawi,0,0,0
107271,MWI,Malawi,0,0,0
107272,MWI,Malawi,0,0,0
107273,MWI,Malawi,0,0,0
107274,MWI,Malawi,0,0,0
107275,MWI,Malawi,0,0,0
107276,MWI,Malawi,0,0,0
107277,MWI,Malawi,0,0,0
107278,MWI,Malawi,0,0,0
107279,MWI,Malawi,0,0,0
107280,MWI,Malawi,0,0,0
107281,MWI,Malawi,0,0,0
107282,MWI,Malawi,0,0,0
107283,MWI,Malawi,0,0,0
107284,MWI,Malawi,0,0,0
107285,MWI,Malawi,0,0,0
107286,MWI,Malawi,0,0,0
107287,MWI,Malawi,0,0,0
107288,MWI,Malawi,0,0,0
107289,MWI,Malawi,0,0,0
107290,MWI,Malawi,0,0,0
107291,MWI,Malawi,0,0,0
107292,MWI,Malawi,0,0,0
107293,MWI,Malawi,0,0,0
